,Tompkins
7970,16.333333333333332
7971,18.333333333333332
7972,19.333333333333332
7973,19.0
7974,19.0
7975,15.333333333333334
7976,14.666666666666666
7977,15.0
7978,20.666666666666668
7979,21.666666666666668
7980,25.0
7981,23.0
7982,24.0
7983,15.0
7984,21.666666666666668
7985,20.666666666666668
7986,14.333333333333334
7987,30.0
7988,18.0
7989,20.666666666666668
7990,28.333333333333332
7991,17.0
7992,9.333333333333334
7993,21.666666666666668
7994,24.333333333333332
7995,11.333333333333334
7996,16.666666666666668
7997,17.333333333333332
7998,15.333333333333334
7999,14.0
8000,16.666666666666668
8001,19.0
8002,24.333333333333332
8003,26.666666666666668
8004,20.333333333333332
8005,24.333333333333332
8006,26.333333333333332
8007,37.0
8008,12.333333333333334
8009,23.666666666666668
8010,21.333333333333332
8011,20.0
8012,22.333333333333332
8013,23.666666666666668
8014,29.333333333333332
8015,24.333333333333332
8016,28.333333333333332
8017,18.0
8018,31.333333333333332
8019,34.333333333333336
8020,27.333333333333332
8021,21.666666666666668
8022,27.0
8023,31.333333333333332
8024,25.666666666666668
8025,29.666666666666668
8026,26.666666666666668
8027,26.333333333333332
8028,23.333333333333332
8029,43.0
8030,23.0
8031,35.666666666666664
8032,24.0
8033,32.0
8034,31.666666666666668
8035,30.333333333333332
8036,19.666666666666668
8037,20.333333333333332
8038,18.0
8039,19.666666666666668
8040,19.666666666666668
8041,19.666666666666668
8042,18.333333333333332
8043,20.0
8044,19.666666666666668
8045,20.0
8046,21.0
8047,20.666666666666668
8048,19.666666666666668
8049,18.666666666666668
8050,20.666666666666668
8051,19.666666666666668
8052,19.333333333333332
8053,21.666666666666668
8054,22.0
8055,20.0
8056,18.333333333333332
8057,21.0
8058,20.0
8059,21.333333333333332
8060,19.666666666666668
8061,22.0
8062,21.333333333333332
8063,22.333333333333332
8064,21.333333333333332
8065,22.0
8066,19.333333333333332
8067,22.0
8068,19.0
8069,22.0
8070,22.0
8071,22.0
8072,20.333333333333332
8073,22.0
8074,19.0
8075,21.666666666666668
8076,20.666666666666668
8077,19.666666666666668
8078,21.666666666666668
8079,22.0
8080,22.0
8081,22.333333333333332
8082,19.0
8083,21.333333333333332
8084,21.333333333333332
8085,21.333333333333332
8086,21.333333333333332
8087,21.666666666666668
8088,20.666666666666668
8089,21.333333333333332
8090,21.333333333333332
8091,22.333333333333332
8092,21.333333333333332
8093,22.0
8094,21.333333333333332
8095,21.666666666666668
8096,21.666666666666668
8097,19.333333333333332
8098,23.0
8099,23.0
8100,25.666666666666668
8101,25.666666666666668
8102,22.666666666666668
8103,25.333333333333332
8104,22.666666666666668
8105,18.666666666666668
8106,23.666666666666668
8107,22.0
8108,18.666666666666668
8109,22.0
8110,21.666666666666668
8111,22.333333333333332
8112,21.333333333333332
8113,21.666666666666668
8114,21.666666666666668
8115,17.333333333333332
8116,16.666666666666668
8117,20.666666666666668
8118,21.0
8119,23.0
8120,21.666666666666668
8121,22.0
8122,22.0
8123,21.666666666666668
8124,21.666666666666668
8125,22.333333333333332
8126,21.0
8127,20.333333333333332
8128,21.666666666666668
8129,20.0
8130,22.0
8131,22.0
8132,20.0
8133,18.333333333333332
8134,21.666666666666668
8135,21.666666666666668
8136,22.0
8137,18.666666666666668
8138,17.0
8139,21.666666666666668
8140,22.0
8141,21.0
8142,19.333333333333332
8143,21.666666666666668
8144,21.666666666666668
8145,21.666666666666668
8146,19.333333333333332
8147,21.666666666666668
8148,21.333333333333332
8149,24.666666666666668
8150,21.333333333333332
8151,19.0
8152,22.0
8153,18.333333333333332
8154,21.666666666666668
8155,22.0
8156,21.666666666666668
8157,21.666666666666668
8158,17.666666666666668
8159,21.333333333333332
8160,21.666666666666668
8161,22.666666666666668
8162,21.666666666666668
8163,21.666666666666668
8164,20.666666666666668
8165,21.666666666666668
8166,21.333333333333332
8167,22.0
8168,21.666666666666668
8169,21.333333333333332
8170,21.666666666666668
8171,22.0
8172,21.666666666666668
8173,21.666666666666668
8174,22.333333333333332
8175,21.666666666666668
8176,18.0
8177,15.666666666666666
8178,18.666666666666668
8179,18.333333333333332
8180,18.333333333333332
8181,18.333333333333332
8182,18.0
8183,19.333333333333332
8184,19.333333333333332
8185,17.0
8186,19.333333333333332
8187,20.333333333333332
8188,17.333333333333332
8189,18.0
8190,17.0
8191,12.666666666666666
8192,17.666666666666668
8193,20.333333333333332
8194,22.0
8195,22.0
8196,22.0
8197,21.0
8198,20.0
8199,21.333333333333332
8200,20.0
8201,21.666666666666668
8202,13.333333333333334
8203,21.0
8204,20.333333333333332
8205,21.333333333333332
8206,19.333333333333332
8207,22.333333333333332
8208,22.0
8209,21.0
8210,19.666666666666668
8211,21.666666666666668
8212,21.666666666666668
8213,20.666666666666668
8214,20.333333333333332
8215,17.333333333333332
8216,16.0
8217,19.666666666666668
8218,18.0
8219,19.0
8220,19.333333333333332
8221,19.333333333333332
8222,21.666666666666668
8223,21.0
8224,21.666666666666668
8225,18.0
8226,21.666666666666668
8227,19.333333333333332
8228,21.666666666666668
8229,21.666666666666668
8230,19.0
8231,20.666666666666668
8232,18.333333333333332
8233,22.0
8234,11.333333333333334
8235,9.333333333333334
8236,16.0
8237,16.666666666666668
8238,1.3333333333333333
8239,10.0
8240,16.333333333333332
8241,21.333333333333332
8242,15.0
8243,7.0
8244,0.0
8245,17.0
8246,6.0
8247,20.666666666666668
8248,4.333333333333333
8249,3.3333333333333335
8250,15.0
8251,17.666666666666668
8252,19.333333333333332
8253,17.666666666666668
8254,15.666666666666666
8255,17.0
8256,13.0
8257,3.3333333333333335
8258,16.0
8259,17.333333333333332
8260,19.0
8261,18.666666666666668
8262,10.333333333333334
8263,21.333333333333332
8264,14.333333333333334
8265,4.333333333333333
8266,18.666666666666668
8267,18.0
8268,19.333333333333332
8269,16.0
8270,10.0
8271,9.0
8272,10.666666666666666
8273,9.0
8274,9.0
8275,14.0
8276,9.0
8277,8.0
8278,10.333333333333334
8279,10.666666666666666
8280,5.0
8281,6.666666666666667
8282,12.333333333333334
8283,1.3333333333333333
8284,17.333333333333332
8285,10.0
8286,9.666666666666666
8287,9.0
8288,14.0
8289,17.0
8290,6.0
8291,9.333333333333334
8292,10.666666666666666
8293,7.666666666666667
8294,6.333333333333333
8295,18.333333333333332
8296,17.0
8297,18.333333333333332
8298,14.666666666666666
8299,14.333333333333334
8300,14.666666666666666
8301,15.666666666666666
8302,16.333333333333332
8303,16.333333333333332
8304,12.333333333333334
8305,6.0
8306,1.6666666666666667
8307,17.0
8308,9.0
8309,10.333333333333334
8310,16.333333333333332
8311,15.666666666666666
8312,15.333333333333334
8313,16.666666666666668
8314,17.666666666666668
8315,9.0
8316,9.0
8317,13.666666666666666
8318,11.333333333333334
8319,14.666666666666666
8320,16.0
8321,16.0
8322,13.0
8323,17.0
8324,17.666666666666668
8325,12.666666666666666
8326,21.0
8327,16.666666666666668
8328,15.0
8329,17.0
8330,16.333333333333332
8331,18.0
8332,14.333333333333334
8333,16.666666666666668
8334,18.0
8335,17.333333333333332
8336,17.333333333333332
8337,16.333333333333332
8338,16.666666666666668
8339,16.333333333333332
8340,16.0
8341,14.0
8342,14.333333333333334
8343,17.333333333333332
8344,1.0
8345,15.666666666666666
8346,14.333333333333334
8347,16.333333333333332
8348,6.0
8349,15.666666666666666
8350,16.333333333333332
8351,16.666666666666668
8352,16.666666666666668
8353,13.333333333333334
8354,17.333333333333332
8355,15.333333333333334
8356,10.666666666666666
8357,13.0
8358,13.666666666666666
8359,15.0
8360,14.333333333333334
8361,16.333333333333332
8362,16.0
8363,7.666666666666667
8364,16.666666666666668
8365,7.333333333333333
8366,18.333333333333332
8367,10.333333333333334
8368,15.666666666666666
8369,4.0
8370,16.0
8371,16.666666666666668
8372,7.0
8373,13.333333333333334
8374,4.666666666666667
8375,1.6666666666666667
8376,7.666666666666667
8377,11.666666666666666
8378,16.0
8379,16.666666666666668
8380,18.333333333333332
8381,16.0
8382,15.333333333333334
8383,13.333333333333334
8384,15.333333333333334
8385,9.0
8386,14.333333333333334
8387,9.666666666666666
8388,9.666666666666666
8389,9.666666666666666
8390,9.333333333333334
8391,7.666666666666667
8392,19.0
8393,2.0
8394,9.333333333333334
8395,16.0
8396,16.333333333333332
8397,18.0
8398,7.0
8399,19.666666666666668
8400,17.666666666666668
8401,15.666666666666666
8402,3.6666666666666665
8403,13.666666666666666
8404,16.0
8405,16.333333333333332
8406,16.666666666666668
8407,13.0
8408,9.0
8409,13.666666666666666
8410,16.333333333333332
8411,12.666666666666666
8412,7.0
8413,18.333333333333332
8414,4.666666666666667
8415,17.333333333333332
8416,8.666666666666666
8417,16.0
8418,10.666666666666666
8419,18.0
8420,11.333333333333334
8421,17.0
8422,16.666666666666668
8423,1.6666666666666667
8424,17.666666666666668
8425,15.666666666666666
8426,16.333333333333332
8427,12.666666666666666
8428,20.333333333333332
8429,16.666666666666668
8430,19.333333333333332
8431,16.666666666666668
8432,16.666666666666668
8433,17.666666666666668
8434,16.666666666666668
8435,16.666666666666668
8436,16.666666666666668
8437,16.666666666666668
8438,17.0
8439,16.666666666666668
8440,19.333333333333332
8441,16.666666666666668
8442,16.333333333333332
8443,17.333333333333332
8444,17.333333333333332
8445,17.333333333333332
8446,19.0
8447,18.0
8448,17.333333333333332
8449,18.666666666666668
8450,18.666666666666668
8451,20.666666666666668
8452,20.333333333333332
8453,20.0
8454,20.0
8455,18.0
8456,17.0
8457,18.333333333333332
8458,20.0
8459,16.0
8460,14.666666666666666
8461,15.0
8462,18.666666666666668
8463,14.333333333333334
8464,14.0
8465,15.666666666666666
8466,14.666666666666666
8467,14.666666666666666
8468,13.666666666666666
8469,17.0
8470,16.666666666666668
8471,14.0
8472,14.666666666666666
8473,15.666666666666666
8474,15.333333333333334
8475,14.0
8476,16.0
8477,15.0
8478,16.666666666666668
8479,16.333333333333332
8480,14.333333333333334
8481,16.666666666666668
8482,16.333333333333332
8483,14.333333333333334
8484,15.333333333333334
8485,17.333333333333332
8486,16.666666666666668
8487,15.666666666666666
8488,15.0
8489,14.0
8490,16.0
8491,15.0
8492,16.666666666666668
8493,16.666666666666668
8494,15.333333333333334
8495,15.333333333333334
8496,17.0
8497,16.666666666666668
8498,15.333333333333334
8499,16.0
8500,15.333333333333334
8501,15.333333333333334
8502,16.333333333333332
8503,16.666666666666668
8504,13.666666666666666
8505,14.666666666666666
8506,16.0
8507,15.666666666666666
8508,18.333333333333332
8509,16.0
8510,16.666666666666668
8511,16.0
8512,15.333333333333334
8513,16.333333333333332
8514,14.666666666666666
8515,15.333333333333334
8516,15.666666666666666
8517,15.666666666666666
8518,16.333333333333332
8519,16.0
8520,15.666666666666666
8521,17.0
8522,15.666666666666666
8523,15.666666666666666
8524,13.333333333333334
8525,17.666666666666668
8526,15.0
8527,15.333333333333334
8528,16.333333333333332
8529,15.333333333333334
8530,16.333333333333332
8531,15.666666666666666
8532,17.0
8533,15.333333333333334
8534,17.666666666666668
8535,16.666666666666668
8536,19.333333333333332
8537,17.0
8538,18.666666666666668
8539,19.0
8540,14.0
8541,17.333333333333332
8542,15.0
8543,13.666666666666666
8544,16.0
8545,14.666666666666666
8546,18.333333333333332
8547,19.666666666666668
8548,22.333333333333332
8549,20.333333333333332
8550,19.0
8551,21.666666666666668
8552,20.666666666666668
8553,18.666666666666668
8554,19.333333333333332
8555,18.0
8556,19.333333333333332
8557,18.0
8558,15.333333333333334
8559,17.0
8560,15.333333333333334
8561,18.0
8562,17.333333333333332
8563,16.0
8564,15.0
8565,18.0
8566,17.333333333333332
8567,17.666666666666668
8568,18.0
8569,17.333333333333332
8570,17.333333333333332
8571,17.0
8572,16.333333333333332
8573,16.666666666666668
8574,17.666666666666668
8575,16.666666666666668
8576,17.666666666666668
8577,18.0
8578,17.333333333333332
8579,17.333333333333332
8580,19.0
8581,20.666666666666668
8582,19.333333333333332
8583,16.0
8584,18.0
8585,14.666666666666666
8586,17.666666666666668
8587,17.333333333333332
8588,19.0
8589,17.333333333333332
8590,17.0
8591,17.666666666666668
8592,19.0
8593,17.333333333333332
8594,17.333333333333332
8595,17.333333333333332
8596,17.666666666666668
8597,17.333333333333332
8598,22.0
8599,18.666666666666668
8600,20.333333333333332
8601,18.666666666666668
8602,19.0
8603,18.666666666666668
8604,19.0
8605,19.333333333333332
8606,21.333333333333332
8607,15.666666666666666
8608,20.666666666666668
8609,21.666666666666668
8610,18.0
8611,19.0
8612,21.666666666666668
8613,20.333333333333332
8614,17.666666666666668
8615,19.333333333333332
8616,19.333333333333332
8617,23.666666666666668
8618,19.0
8619,17.0
8620,20.0
8621,19.0
8622,18.0
8623,18.0
8624,13.0
8625,16.0
8626,13.666666666666666
8627,12.666666666666666
8628,16.666666666666668
8629,12.333333333333334
8630,16.333333333333332
8631,12.666666666666666
8632,9.666666666666666
8633,14.0
8634,10.666666666666666
8635,9.0
8636,10.0
8637,9.333333333333334
8638,12.0
8639,9.666666666666666
8640,10.666666666666666
8641,14.0
8642,12.666666666666666
8643,15.0
8644,12.0
8645,12.666666666666666
8646,13.0
8647,14.666666666666666
8648,15.666666666666666
8649,16.0
8650,16.0
8651,13.666666666666666
8652,15.0
8653,15.333333333333334
8654,16.333333333333332
8655,15.0
8656,15.0
8657,13.666666666666666
8658,13.333333333333334
8659,17.0
8660,10.0
8661,10.333333333333334
8662,11.666666666666666
8663,7.666666666666667
8664,12.0
8665,11.0
8666,11.333333333333334
8667,9.666666666666666
8668,9.666666666666666
8669,13.0
8670,8.333333333333334
8671,13.0
8672,10.0
8673,8.333333333333334
8674,13.0
8675,8.333333333333334
8676,8.666666666666666
8677,9.333333333333334
8678,10.0
8679,7.333333333333333
8680,8.333333333333334
8681,13.0
8682,10.666666666666666
8683,10.0
8684,13.666666666666666
8685,16.666666666666668
8686,15.333333333333334
8687,15.666666666666666
8688,13.0
8689,13.333333333333334
8690,13.666666666666666
8691,15.0
8692,14.666666666666666
8693,13.0
8694,12.666666666666666
8695,15.0
8696,14.333333333333334
8697,11.333333333333334
8698,15.666666666666666
8699,15.666666666666666
8700,14.666666666666666
8701,13.333333333333334
8702,14.0
8703,15.333333333333334
8704,16.333333333333332
8705,16.333333333333332
8706,13.666666666666666
8707,14.666666666666666
8708,16.333333333333332
8709,14.0
8710,15.333333333333334
8711,12.666666666666666
8712,9.666666666666666
8713,11.666666666666666
8714,9.0
8715,5.666666666666667
8716,12.0
8717,8.333333333333334
8718,14.333333333333334
8719,9.666666666666666
8720,12.666666666666666
8721,8.0
8722,12.666666666666666
8723,9.666666666666666
8724,12.666666666666666
8725,7.666666666666667
8726,12.333333333333334
8727,8.0
8728,13.0
8729,8.666666666666666
8730,10.0
8731,10.666666666666666
8732,7.666666666666667
8733,10.0
8734,9.333333333333334
8735,8.0
8736,12.333333333333334
8737,12.333333333333334
8738,12.666666666666666
8739,13.333333333333334
8740,14.0
8741,15.0
8742,13.333333333333334
8743,13.666666666666666
8744,15.0
8745,14.333333333333334
8746,14.333333333333334
8747,16.333333333333332
8748,12.666666666666666
8749,14.666666666666666
8750,13.666666666666666
8751,16.333333333333332
8752,14.666666666666666
8753,12.333333333333334
8754,13.333333333333334
8755,12.666666666666666
8756,9.0
8757,12.0
8758,8.0
8759,13.0
8760,13.0
8761,13.333333333333334
8762,12.0
8763,9.333333333333334
8764,8.666666666666666
8765,11.0
8766,8.0
8767,12.333333333333334
8768,8.333333333333334
8769,10.333333333333334
8770,9.0
8771,10.666666666666666
8772,8.0
8773,10.333333333333334
8774,9.0
8775,9.666666666666666
8776,13.0
8777,17.0
8778,13.666666666666666
8779,11.333333333333334
8780,11.0
8781,12.333333333333334
8782,15.333333333333334
8783,14.666666666666666
8784,15.666666666666666
8785,13.333333333333334
8786,13.333333333333334
8787,14.333333333333334
8788,14.666666666666666
8789,13.333333333333334
8790,13.0
8791,15.0
8792,13.0
8793,11.666666666666666
8794,14.666666666666666
8795,14.666666666666666
8796,15.0
8797,14.666666666666666
8798,14.0
8799,13.666666666666666
8800,15.333333333333334
8801,11.666666666666666
8802,14.333333333333334
8803,13.0
8804,16.0
8805,14.666666666666666
8806,14.666666666666666
8807,14.333333333333334
8808,13.0
8809,14.333333333333334
8810,13.0
8811,12.0
8812,14.333333333333334
8813,16.0
8814,16.0
8815,16.333333333333332
8816,16.0
8817,13.666666666666666
8818,13.666666666666666
8819,16.666666666666668
8820,19.666666666666668
8821,15.666666666666666
8822,16.666666666666668
8823,17.333333333333332
8824,12.0
8825,15.666666666666666
8826,9.666666666666666
8827,12.333333333333334
8828,21.0
8829,14.333333333333334
8830,15.0
8831,17.333333333333332
8832,13.666666666666666
8833,16.666666666666668
8834,21.333333333333332
8835,15.333333333333334
8836,14.0
8837,15.666666666666666
8838,16.333333333333332
8839,18.666666666666668
8840,13.333333333333334
8841,14.0
8842,13.333333333333334
8843,13.333333333333334
8844,17.0
8845,18.333333333333332
8846,11.666666666666666
8847,13.666666666666666
8848,14.0
8849,12.333333333333334
8850,13.666666666666666
8851,15.333333333333334
8852,16.666666666666668
8853,16.0
8854,18.0
8855,13.333333333333334
8856,18.333333333333332
8857,18.0
8858,11.0
8859,15.333333333333334
8860,14.333333333333334
8861,13.0
8862,19.0
8863,22.666666666666668
8864,19.333333333333332
8865,16.0
8866,18.333333333333332
8867,16.333333333333332
8868,17.0
8869,17.0
8870,12.0
8871,14.333333333333334
8872,16.666666666666668
8873,13.666666666666666
8874,16.0
8875,16.333333333333332
8876,14.333333333333334
8877,12.333333333333334
8878,14.333333333333334
8879,22.666666666666668
8880,18.666666666666668
8881,22.0
8882,18.0
8883,17.0
8884,17.333333333333332
8885,16.666666666666668
8886,16.333333333333332
8887,16.333333333333332
8888,13.333333333333334
8889,12.0
8890,11.333333333333334
8891,16.333333333333332
8892,14.0
8893,16.0
8894,25.333333333333332
8895,20.0
8896,16.333333333333332
8897,16.333333333333332
8898,16.333333333333332
8899,17.333333333333332
8900,12.333333333333334
8901,14.333333333333334
8902,18.333333333333332
8903,13.666666666666666
8904,13.666666666666666
8905,14.333333333333334
8906,17.666666666666668
8907,16.666666666666668
8908,15.333333333333334
8909,12.0
8910,13.666666666666666
8911,14.0
8912,17.333333333333332
8913,12.666666666666666
8914,17.0
8915,28.666666666666668
8916,12.333333333333334
8917,10.666666666666666
8918,13.666666666666666
8919,11.0
8920,18.666666666666668
8921,18.666666666666668
8922,11.666666666666666
8923,12.666666666666666
8924,15.333333333333334
8925,16.666666666666668
8926,5.333333333333333
8927,19.333333333333332
8928,12.0
8929,15.333333333333334
8930,12.0
8931,12.666666666666666
8932,19.0
8933,17.666666666666668
8934,5.0
8935,19.0
8936,19.333333333333332
8937,13.333333333333334
8938,14.666666666666666
8939,13.666666666666666
8940,19.333333333333332
8941,13.333333333333334
8942,14.0
8943,24.0
8944,8.333333333333334
8945,7.0
8946,19.666666666666668
8947,25.333333333333332
8948,11.333333333333334
8949,31.0
8950,10.333333333333334
8951,12.0
8952,19.333333333333332
8953,17.333333333333332
8954,11.666666666666666
8955,14.333333333333334
8956,26.666666666666668
8957,13.0
8958,15.333333333333334
8959,6.666666666666667
8960,13.0
8961,21.333333333333332
8962,17.666666666666668
8963,19.666666666666668
8964,8.0
8965,17.333333333333332
8966,19.333333333333332
8967,4.666666666666667
8968,16.0
8969,18.333333333333332
8970,14.666666666666666
8971,21.666666666666668
8972,7.333333333333333
8973,19.333333333333332
8974,28.666666666666668
8975,9.666666666666666
8976,7.333333333333333
8977,22.0
8978,21.0
8979,18.0
8980,15.0
8981,27.0
8982,12.0
8983,11.0
8984,12.333333333333334
8985,20.0
8986,11.666666666666666
8987,11.666666666666666
8988,18.333333333333332
8989,21.0
8990,14.333333333333334
8991,16.333333333333332
8992,14.333333333333334
8993,18.666666666666668
8994,23.333333333333332
8995,12.0
8996,9.0
8997,14.0
8998,14.333333333333334
8999,19.333333333333332
9000,12.0
9001,13.666666666666666
9002,16.666666666666668
9003,20.666666666666668
9004,14.0
9005,9.666666666666666
9006,4.666666666666667
9007,22.0
9008,18.333333333333332
9009,14.333333333333334
9010,20.0
9011,13.0
9012,12.333333333333334
9013,18.0
9014,20.0
9015,19.0
9016,23.666666666666668
9017,26.333333333333332
9018,26.333333333333332
9019,25.0
9020,27.333333333333332
9021,26.333333333333332
9022,26.333333333333332
9023,25.333333333333332
9024,25.333333333333332
9025,26.666666666666668
9026,25.333333333333332
9027,27.333333333333332
9028,23.666666666666668
9029,26.333333333333332
9030,25.666666666666668
9031,24.0
9032,24.0
9033,24.666666666666668
9034,25.333333333333332
9035,25.0
9036,26.0
9037,22.0
9038,24.333333333333332
9039,22.666666666666668
9040,22.333333333333332
9041,26.0
9042,26.666666666666668
9043,27.0
9044,25.0
9045,25.333333333333332
9046,22.333333333333332
9047,22.666666666666668
9048,26.333333333333332
9049,17.333333333333332
9050,21.333333333333332
9051,24.0
9052,22.666666666666668
9053,24.0
9054,24.666666666666668
9055,26.0
9056,24.666666666666668
9057,26.0
9058,24.0
9059,24.333333333333332
9060,23.666666666666668
9061,22.666666666666668
9062,22.333333333333332
9063,27.0
9064,25.666666666666668
9065,23.666666666666668
9066,25.666666666666668
9067,25.666666666666668
9068,25.333333333333332
9069,22.333333333333332
9070,22.333333333333332
9071,22.666666666666668
9072,26.0
9073,26.333333333333332
9074,26.0
9075,26.0
9076,25.666666666666668
9077,26.0
9078,24.333333333333332
9079,23.666666666666668
9080,23.333333333333332
9081,23.333333333333332
9082,26.0
9083,25.333333333333332
9084,22.666666666666668
9085,26.0
9086,25.0
9087,26.333333333333332
9088,26.666666666666668
9089,26.666666666666668
9090,24.333333333333332
9091,25.0
9092,24.333333333333332
9093,26.0
9094,26.0
9095,22.333333333333332
9096,21.333333333333332
9097,23.0
9098,24.0
9099,24.0
9100,26.0
9101,25.0
9102,26.0
9103,26.666666666666668
9104,26.333333333333332
9105,26.333333333333332
9106,25.333333333333332
9107,26.0
9108,24.666666666666668
9109,25.666666666666668
9110,23.666666666666668
9111,24.0
9112,25.0
9113,25.333333333333332
9114,26.666666666666668
9115,26.666666666666668
9116,23.666666666666668
9117,25.666666666666668
9118,22.666666666666668
9119,26.666666666666668
9120,26.333333333333332
9121,1.0
9122,23.333333333333332
9123,24.333333333333332
9124,24.333333333333332
9125,25.333333333333332
9126,24.666666666666668
9127,25.333333333333332
9128,25.0
9129,24.333333333333332
9130,17.333333333333332
9131,24.333333333333332
9132,23.333333333333332
9133,26.0
9134,27.333333333333332
9135,26.333333333333332
9136,23.666666666666668
9137,26.333333333333332
9138,27.0
9139,24.666666666666668
9140,26.0
9141,28.0
9142,22.666666666666668
9143,23.666666666666668
9144,22.333333333333332
9145,23.333333333333332
9146,26.666666666666668
9147,26.333333333333332
9148,26.0
9149,22.666666666666668
9150,23.333333333333332
9151,22.666666666666668
9152,26.333333333333332
9153,24.666666666666668
9154,21.333333333333332
9155,23.333333333333332
9156,25.666666666666668
9157,25.666666666666668
9158,26.666666666666668
9159,25.666666666666668
9160,24.333333333333332
9161,25.0
9162,26.666666666666668
9163,24.0
9164,23.333333333333332
9165,26.0
9166,25.0
9167,22.666666666666668
9168,23.666666666666668
9169,26.0
9170,23.666666666666668
9171,27.666666666666668
9172,23.666666666666668
9173,26.333333333333332
9174,23.0
9175,26.333333333333332
9176,21.333333333333332
9177,23.0
9178,23.0
9179,26.0
9180,26.333333333333332
9181,25.666666666666668
9182,27.0
9183,25.666666666666668
9184,25.0
9185,22.333333333333332
9186,24.666666666666668
9187,25.0
9188,23.666666666666668
9189,24.0
9190,23.666666666666668
9191,25.0
9192,25.0
9193,25.666666666666668
9194,25.666666666666668
9195,24.0
9196,24.0
9197,24.333333333333332
9198,24.333333333333332
9199,24.666666666666668
9200,23.666666666666668
9201,24.333333333333332
9202,25.666666666666668
9203,24.333333333333332
9204,24.333333333333332
9205,26.333333333333332
9206,24.0
9207,25.333333333333332
9208,22.0
9209,26.0
9210,25.333333333333332
9211,25.0
9212,23.333333333333332
9213,24.333333333333332
9214,24.666666666666668
9215,24.333333333333332
9216,25.0
9217,24.666666666666668
9218,24.666666666666668
9219,23.666666666666668
9220,24.0
9221,24.666666666666668
9222,24.0
9223,24.666666666666668
9224,24.0
9225,23.333333333333332
9226,23.666666666666668
9227,23.666666666666668
9228,24.666666666666668
9229,24.0
9230,24.333333333333332
9231,24.0
9232,24.666666666666668
9233,24.0
9234,23.666666666666668
9235,24.0
9236,24.666666666666668
9237,25.0
9238,24.0
9239,22.0
9240,23.333333333333332
9241,24.666666666666668
9242,24.0
9243,24.0
9244,24.333333333333332
9245,24.0
9246,24.0
9247,24.0
9248,24.0
9249,23.333333333333332
9250,22.666666666666668
9251,22.333333333333332
9252,22.666666666666668
9253,24.333333333333332
9254,23.666666666666668
9255,23.0
9256,23.0
9257,23.666666666666668
9258,22.333333333333332
9259,23.333333333333332
9260,24.333333333333332
9261,24.0
9262,25.0
9263,24.333333333333332
9264,24.333333333333332
9265,24.333333333333332
9266,24.666666666666668
9267,24.666666666666668
9268,24.333333333333332
9269,24.333333333333332
9270,23.666666666666668
9271,24.666666666666668
9272,24.0
9273,24.666666666666668
9274,24.333333333333332
9275,24.0
9276,24.333333333333332
9277,23.333333333333332
9278,23.666666666666668
9279,24.0
9280,23.666666666666668
9281,24.666666666666668
9282,24.333333333333332
9283,23.666666666666668
9284,24.0
9285,24.666666666666668
9286,24.333333333333332
9287,24.0
9288,23.666666666666668
9289,24.333333333333332
9290,24.0
9291,24.666666666666668
9292,24.333333333333332
9293,23.666666666666668
9294,24.0
9295,23.666666666666668
9296,23.333333333333332
9297,24.333333333333332
9298,24.333333333333332
9299,24.333333333333332
9300,23.666666666666668
9301,24.666666666666668
9302,22.333333333333332
9303,24.0
9304,26.333333333333332
9305,30.666666666666668
9306,29.333333333333332
9307,21.333333333333332
9308,22.333333333333332
9309,24.333333333333332
9310,24.666666666666668
9311,24.0
9312,24.0
9313,24.333333333333332
9314,23.333333333333332
9315,23.666666666666668
9316,24.666666666666668
9317,21.0
9318,23.333333333333332
9319,23.666666666666668
9320,24.0
9321,23.333333333333332
9322,24.666666666666668
9323,23.666666666666668
9324,24.0
9325,24.666666666666668
9326,25.0
9327,23.333333333333332
9328,23.333333333333332
9329,21.666666666666668
9330,24.333333333333332
9331,23.0
9332,22.0
9333,24.0
9334,23.666666666666668
9335,23.0
9336,23.666666666666668
9337,24.666666666666668
9338,22.666666666666668
9339,21.666666666666668
9340,23.0
9341,24.0
9342,22.666666666666668
9343,22.333333333333332
9344,21.666666666666668
9345,23.333333333333332
9346,24.333333333333332
9347,24.0
9348,23.666666666666668
9349,23.666666666666668
9350,22.333333333333332
9351,22.333333333333332
9352,20.666666666666668
9353,22.333333333333332
9354,22.0
9355,24.0
9356,22.333333333333332
9357,21.666666666666668
9358,22.333333333333332
9359,23.0
9360,22.333333333333332
9361,22.333333333333332
9362,24.0
9363,24.0
9364,23.666666666666668
9365,23.666666666666668
9366,23.0
9367,23.333333333333332
9368,24.0
9369,21.333333333333332
9370,22.0
9371,22.0
9372,22.0
9373,24.0
9374,21.666666666666668
9375,22.0
9376,24.0
9377,23.666666666666668
9378,22.666666666666668
9379,22.0
9380,23.0
9381,23.666666666666668
9382,24.666666666666668
9383,23.666666666666668
9384,22.666666666666668
9385,23.333333333333332
9386,23.0
9387,23.0
9388,22.0
9389,22.0
9390,22.0
9391,23.333333333333332
9392,23.666666666666668
9393,21.666666666666668
9394,21.666666666666668
9395,23.0
9396,23.666666666666668
9397,23.333333333333332
9398,24.666666666666668
9399,23.666666666666668
9400,22.0
9401,22.0
9402,24.666666666666668
9403,24.0
9404,21.666666666666668
9405,21.666666666666668
9406,21.666666666666668
9407,21.333333333333332
9408,19.0
9409,19.333333333333332
9410,19.0
9411,19.0
9412,20.666666666666668
9413,20.0
9414,20.333333333333332
