,WAVE_1,WAVE_2,WAVE_3
333,0.0,0.5773690973684621,0.006907022343844421
334,0.0,0.5882268631163647,0.007102837389708391
335,0.0,0.5790101300470719,0.0127890239479503
336,0.0,0.642734255825418,0.0069989381384764505
337,0.0,0.5846962230834655,0.005620846161645112
338,0.0,0.5913837919514585,0.006613445774375743
339,0.0,0.5939650235260294,0.01041764026327337
340,0.0,0.6008392885199939,0.006916888485825106
341,0.0,0.677747215118669,0.005876662083701021
342,0.0,0.5844953848124206,0.007461483846926891
343,0.0,0.5571482753129111,0.00968709070465628
344,0.0,0.5631209815441882,0.009425498820824068
345,0.0,0.4656214225334178,0.007795731435397486
346,0.0,0.6059314069865858,0.008919963920171012
347,0.0,0.5293964795871089,0.007563700406452055
348,0.0,0.5585880309562997,0.009557793210893195
349,0.0,0.5593061238359915,0.00700825075895016
350,0.0,0.6727133601088922,0.0073509546396362665
351,0.0,0.5471607156222762,0.006378364059596512
352,0.0,0.5250352473325723,0.004176911765482024
353,0.0,0.5765314454495972,0.005514862462644006
354,0.0,0.5271339011509333,0.008225880796369293
355,0.0,0.6002019664431255,0.01704500729154034
356,0.0,0.4614577014871133,0.007183178483507296
357,0.0,0.522031137406897,0.006247870403664458
358,0.0,0.5683620811580442,0.009552510914766802
359,0.0,0.4868645977241185,0.0057814397123320815
360,0.0,0.700577838564436,0.006136727121853511
361,0.0,0.5722668238711729,0.0063142059359977305
362,0.0,0.583958098296995,0.00996280408216434
363,0.0,0.5400191621003574,0.004593336955827108
364,0.0,0.5469414219178617,0.0075429066808564175
365,0.0,0.6526560494829339,0.007331633820657203
366,0.0,0.5769410417915055,0.006945265382258187
367,0.0,0.491185358684737,0.008097566776185915
368,0.0,0.5490398778200853,0.00505703980004401
369,0.0,0.6034453646091642,0.006724481125638136
370,0.0,0.5648745556826587,0.007151843864340139
371,0.0,0.5130122776577931,0.009264706701158925
372,0.0,0.477206102026195,0.006021661111855932
373,0.0,0.5484623993818049,0.007942460399404109
374,0.0,0.6187989054145393,0.009444436494290219
375,0.0,0.5701320404109829,0.0070116257936737566
376,0.0,0.5374066406093685,0.005677564939589042
377,0.0,0.5722129772281342,0.007781552023252733
378,0.0,0.5681657569469238,0.014845247303669382
379,0.0,0.6149986566738235,0.008606717213716685
380,0.0,0.5145612843367293,0.00702697956406979
381,0.0,0.529789164428736,0.007200419289313724
382,0.0,0.45731455392262993,0.006587768801271536
383,0.0,0.5335683508970802,0.019071501398998335
384,0.0,0.5821865344730287,0.0060276654929267166
385,0.0,0.6039356415331825,0.008818578582972213
386,0.0,0.5108642278623279,0.007133458733534183
387,0.0,0.5187093822314626,0.0059412019615763135
388,0.0,0.4772860574843979,0.007520580792438871
389,0.0,0.4755940134002502,0.005894075847193055
390,0.0,0.465472668896032,0.006324008340245172
391,0.0,0.5091854366563624,0.007418494682312706
392,0.0,0.5955738894979322,0.009885387779855563
393,0.0,0.47819731389236486,0.006842110332139538
394,0.0,0.5924810042163916,0.009412865830005628
395,0.0,0.5986165327395947,0.005275419226234201
396,0.0,0.6210450152673987,0.009896098054369725
397,0.0,0.6354853580925044,0.009377175285719476
398,0.0,0.6055076375636669,0.011966796197722316
399,0.0,0.5866975594193293,0.010195499405713244
400,0.0,0.6263865810468686,0.009984751595529117
401,0.0,0.6057476508683707,0.008383227983103233
402,0.0,0.6498766914310006,0.008069564816336349
403,0.0,0.643877423345044,0.004997644375236123
404,0.0,0.5997240783825677,0.009721928862597368
405,0.0,0.6327965327436932,0.005212417479429708
406,0.0,0.6296696548716588,0.004679536672797778
407,0.0,0.6500274906926026,0.0066574924098084685
408,0.0,0.6468998472701483,0.0034794339799278564
409,0.0,0.6362247514915457,0.006510407267471064
410,0.0,0.634591297466902,0.004433443730399853
411,0.0,0.6250043896105437,0.011006277645233665
412,0.0,0.6195417786538634,0.010897496391690088
413,0.0,0.6052987820590757,0.010666076925860338
414,0.0,0.6068002746025722,0.010977520794088855
415,0.0,0.5885994251596146,0.008806012882717805
416,0.0,0.6334530987308072,0.009798454879932524
417,0.0,0.5363231750287089,0.007148071688103477
418,0.0,0.6381066951948337,0.009642690371071188
419,0.0,0.5386040328774923,0.015116964391362847
420,0.0,0.6207127963771109,0.01052124243397923
421,0.0,0.5648130400437664,0.008158946711164896
422,0.0,0.6170362013287727,0.010943337742673802
423,0.0,0.5581553896719004,0.014153084635504938
424,0.0,0.6303535058525109,0.008789592559795298
425,0.0,0.5635837917166907,0.007003335849619721
426,0.0,0.6161786381551916,0.013563107238362529
427,0.0,0.6292698881926694,0.010092723045370941
428,0.0,0.6275911041898062,0.010126819921723427
429,0.0,0.6285082962421269,0.00950128097190119
430,0.0,0.5255278218683384,0.0077960689157054956
431,0.0,0.6632924051624899,0.009152434406754891
432,0.0,0.5895330344494967,0.011589059336308934
433,0.0,0.6248532459219085,0.010400058588516873
434,0.0,0.5852850344021119,0.013145355017624434
435,0.0,0.6091828052584268,0.010151054439613193
436,0.0,0.49530462642249484,0.005069551117062937
437,0.0,0.6157623863874591,0.01099733541209187
438,0.0,0.6004631160123904,0.010461235498328765
439,0.0,0.6203631430658622,0.01014704258453023
440,0.0,0.6205878366958015,0.010698514464180848
441,0.0,0.5932910255122897,0.011019498397953395
442,0.0,0.6134820260701483,0.013105176328343937
443,0.0,0.5695272310353992,0.006593151465475137
444,0.0,0.6184911116794862,0.010623946215241075
445,0.0,0.5510264816432332,0.015693131811919978
446,0.0,0.5957937836177596,0.009462333336810598
447,0.0,0.5964156518095021,0.014981858712885423
448,0.0,0.6412281592179065,0.011187267009789927
449,0.0,0.5272839404809906,0.0069291053265064136
450,0.0,0.6282291245304858,0.011107668811374594
451,0.0,0.5967999760043532,0.01354024712472417
452,0.0,0.6145045957766814,0.012043293843490626
453,0.0,0.5993990479138358,0.012825253996304914
454,0.0,0.6002099918350824,0.007592626543372862
455,0.0,0.579219232437661,0.01135350148186664
456,0.0,0.5729035492253318,0.013714808939457002
457,0.0,0.6471162487286022,0.00868569962620441
458,0.0,0.5862267508400347,0.01377429609590865
459,0.0,0.6084262013109798,0.01047053465905874
460,0.0,0.5650722270884108,0.007696619326118557
461,0.0,0.6420336305805044,0.010728221208148661
462,0.0,0.44715910366899014,0.013873871492885085
463,0.0,0.59842887665971,0.009813544284127836
464,0.0,0.6183663036557044,0.00999994142157754
465,0.0,0.599812607113094,0.009772188133758221
466,0.0,0.5232153254990921,0.006657156803050535
467,0.0,0.6154131977168885,0.01073900431226548
468,0.0,0.5854988075180779,0.010039689289835842
469,0.0,0.6214976973885438,0.011608516307585495
470,0.0,0.6232882559792547,0.010507982922670663
471,0.0,0.6088842940117916,0.011377652700315478
472,0.0,0.6249459894438234,0.010890519049265367
473,0.0,0.4438718311155811,0.006122554842981976
474,0.0,0.6238837113530007,0.010280878164204104
475,0.0,0.5183715536915408,0.008397562600236767
476,0.0,0.6201655193346439,0.01030647113166089
477,0.0,0.5725505762590093,0.012504371033083488
478,0.0,0.6092364942877818,0.013384783830307204
479,0.0,0.5762342994187012,0.012736646072912314
480,0.0,0.6286565850699941,0.010501447882383708
481,0.0,0.6325976447332692,0.009888504992615467
482,0.0,0.6039151626062679,0.009746087010639701
483,0.0,0.6232966106291596,0.009715487178358188
484,0.0,0.6266280867142774,0.010766560379834355
485,0.0,0.6254817318958151,0.010261550656044236
486,0.0,0.47324737601376826,0.007968847209604536
487,0.0,0.6192172882335816,0.011512015225022751
488,0.0,0.6058441684117141,0.007745716047642139
489,0.0,0.6097422154658861,0.009774772788032744
490,0.0,0.5960446464730742,0.012014784952190242
491,0.0,0.6123436004389643,0.009742744640152406
492,0.0,0.6046276701796981,0.010756806826234977
493,0.0,0.5891259879112005,0.009187448710061821
494,0.0,0.6275234595319935,0.010203940376430609
495,0.0,0.6149643118219849,0.009810135244761658
496,0.0,0.5987087062104023,0.012810761221771579
497,0.0,0.6139309216110713,0.01016139928973045
498,0.0,0.6017896479015399,0.009193825750466553
499,0.0,0.6240115299646036,0.009834768273449064
500,0.0,0.6079008126620118,0.011529371872385466
501,0.0,0.6066454038221096,0.010727482538179699
502,0.0,0.6209617274476368,0.010948648246283051
503,0.0,0.5288394406505744,0.00900769413644809
504,0.0,0.6201264182309442,0.010419919895854236
505,0.0,0.5929008353967887,0.006445881798836871
506,0.0,0.585776052172705,0.009350219007301123
507,0.0,0.6184298047283397,0.013890243768758656
508,0.0,0.6272933365105339,0.010034970084493711
509,0.0,0.6037553425398815,0.012586268997536145
510,0.0,0.6150526894847353,0.010439885207283074
511,0.0,0.6150464413494108,0.010411136190288434
512,0.0,0.6139964193168341,0.010324869838279634
513,0.0,0.6095853949394611,0.011388463451092599
514,0.0,0.6171152258694157,0.012148497790701167
515,0.0,0.6246260401323341,0.009508069161589793
516,0.0,0.5690856868912954,0.007096465263513688
517,0.0,0.6122936834801675,0.010211537574547014
518,0.0,0.5937973772830222,0.00763168269762242
519,0.0,0.6119234040792614,0.00966816511657555
520,0.0,0.54100010162793,0.016791325145082175
521,0.0,0.6132794134059842,0.011586780983685097
522,0.0,0.6188623535780415,0.012524277078767038
523,0.0,0.6199609063948208,0.009860787896589633
524,0.0,0.5786910533230077,0.01409232299198042
525,0.0,0.6285526337231028,0.010815062552114436
526,0.0,0.6243085750348824,0.009454255648842981
527,0.0,0.5786055324141939,0.011879183240502808
528,0.0,0.6174981053110091,0.010300582963994569
529,0.0,0.6226214935052026,0.0107648797799488
530,0.0,0.5996969591365445,0.01024118518821459
531,0.0,0.5665902956921554,0.007925687334328151
532,0.0,0.6021645635690771,0.009655237648534667
533,0.0,0.5529642667958858,0.013574129503428366
534,0.0,0.6374611506919392,0.010277397348837846
535,0.0,0.5721020763727186,0.0107702933324598
536,0.0,0.5937994785722542,0.010207456184286628
537,0.0,0.6053514473122397,0.009383370640798198
538,0.0,0.6277371994036349,0.010098999756146533
539,0.0,0.6254484200397809,0.01161991870021291
540,0.0,0.5920148034170936,0.010524340063813418
541,0.0,0.5978816340964527,0.011705441137504604
542,0.0,0.5907596231610377,0.011276660347856907
543,0.0,0.600705078214001,0.00970497361426368
544,0.0,0.5521883259122601,0.015384220340762181
545,0.0,0.6489304997650832,0.0055604848958474605
546,0.0,0.5648369582575675,0.007081223598210885
547,0.0,0.6320677967255999,0.0110673781621429
548,0.0,0.5526011254929669,0.013731168691682378
549,0.0,0.6091789281383875,0.00984525522355342
550,0.0,0.6397956845811296,0.009864982853859004
551,0.0,0.5757789663160106,0.010703842465636848
552,0.0,0.6063702030701761,0.01469825244810532
553,0.0,0.6158308471793127,0.009962138069311254
554,0.0,0.5712077058928566,0.015996593082480776
555,0.0,0.6155690045344531,0.01131633829379259
556,0.0,0.6247472726231105,0.010228749351991724
557,0.0,0.6200098816779689,0.009383254692398008
558,0.0,0.5948442670225724,0.009450123798360544
559,0.0,0.5935035132815165,0.01239267614077314
560,0.0,0.6178968015619154,0.00947777316577956
561,0.0,0.568453154596045,0.011152579399463366
562,0.0,0.5478495083410497,0.007825609751740214
563,0.0,0.6612807910979849,0.00882753698340797
564,0.0,0.6025852594436367,0.010019165877573335
565,0.0,0.6223686523793494,0.01302212042047845
566,0.0,0.6400204417516001,0.00885002020777888
567,0.0,0.6313614293443494,0.010114721512770777
568,0.0,0.5973897712490854,0.009469411323133035
569,0.0,0.6273085562473337,0.010232472751431437
570,0.0,0.625809991685351,0.009874261287232969
571,0.0,0.6086872239064534,0.009684154870292352
572,0.0,0.5063111723714431,0.007878866350281621
573,0.0,0.6087557939490751,0.010287750056292956
574,0.0,0.5771636960103748,0.013662337641056685
575,0.0,0.6084828808225454,0.009090718665389505
576,0.0,0.5386503867239884,0.01580566690458442
577,0.0,0.6486121416291548,0.00887592386340388
578,0.0,0.6225856368050922,0.010285588292092845
579,0.0,0.6035417667141018,0.009819782353402156
580,0.0,0.6160691703809534,0.00872111574619965
581,0.0,0.6089418094889915,0.00952118875627536
