,MDF_EXP
6487,179.1044776119406
6488,181.47448015122853
6489,187.55920429428474
6490,154.48188175460885
6491,184.72683368548115
6492,192.2330097087387
6493,198.65113427345287
6494,176.9331585845355
6495,183.5599505562419
6496,179.10447761194112
6497,185.79918673756697
6498,192.634560906515
6499,182.97331639135948
6500,179.23958961979457
6501,181.318681318682
6502,182.71119842829165
6503,178.16269718527627
6504,179.43925233644785
6505,187.38170347003262
6506,177.93367346938703
6507,176.8621236133115
6508,186.69920683343486
6509,182.95081967213184
6510,178.66004962779246
6511,184.76821192053092
6512,177.42448330683695
6513,180.05456198848225
6514,181.05126541206846
6515,188.42001962708437
6516,178.05255023183975
6517,172.79046673286905
6518,181.64616840113638
6519,189.05155951623124
6520,186.95228821811133
6521,189.41504178273013
6522,180.1689083515801
6523,181.41732283464697
6524,177.76361898693796
6525,190.6290115532736
6526,181.318681318682
6527,183.10727496917292
6528,184.15841584158375
6529,181.87559204294178
6530,184.08437200383398
6531,174.8704663212442
6532,188.597842835132
6533,180.1125703564714
6534,177.25540025412948
6535,174.12333736396653
6536,176.18270799347616
6537,191.3097843075947
6538,182.6831588962894
6539,180.29079159935486
6540,183.95788169712006
6541,182.56735340729028
6542,180.00000000000134
6543,177.66810610734012
6544,176.3033175355439
6545,179.59446411329426
6546,176.8172888015726
6547,175.08628804518355
6548,179.59446411329228
6549,178.27665896335378
6550,176.19197979160364
6551,179.83651226158054
6552,184.9519390122627
6553,183.3810888252164
6554,181.3186813186839
6555,184.70705064547863
6556,181.64616840113246
6557,173.86054935104198
6558,183.37167269142117
6559,170.3470031545733
6560,181.64062499999983
6561,175.08628804518165
6562,180.11620400257956
6563,177.176253460475
6564,179.5511221945167
6565,174.4749596122789
6566,178.4534038334449
6567,182.79911139320856
6568,180.29079159935486
6569,176.24763108022822
6570,175.9853345554524
6571,175.41653568060514
6572,179.89097516656582
6573,196.3840399002484
6574,177.93367346938703
6575,191.54758285193012
6576,178.2178217821758
6577,179.55112219450905
6578,177.08663916217077
6579,177.5585696670749
6580,172.7447216890583
6581,174.04865876481873
6582,169.26070038910925
6583,168.90835157960814
6584,173.96556931441063
6585,167.21964167219713
6586,178.27476038338554
6587,173.02325581395348
6588,173.02146747837085
6589,178.39444995044744
6590,195.65217391304222
6591,178.39444995044744
6592,179.30591259639903
6593,173.7776393646832
6594,180.17436228608048
6595,174.48405253283542
6596,180.0
6597,174.86681291131137
6598,169.86301369862943
6599,176.303317535542
6600,172.381835032438
6601,174.02513696422957
6602,175.0862880451854
6603,182.26449831236368
6604,173.5218508997448
6605,182.39392020266033
6606,173.1306236425726
6607,181.64062499999582
6608,173.85705086928684
6609,176.86212361331246
6610,179.16390179163977
6611,175.71690054911423
6612,201.98781660788532
6613,176.4705882352947
6614,166.3366336633641
6615,179.30591259639903
6616,175.41653568060136
6617,177.63157894737054
6618,173.86054935104553
6619,197.1830985915476
6620,175.09727626458803
6621,185.08997429306112
6622,175.41653568060514
6623,181.31868131868012
6624,167.0934699103737
6625,180.22528160200488
6626,182.53189401374206
6627,172.8000000000063
6628,175.85880869839383
6629,178.9264413518856
6630,176.20067298868003
6631,172.02930869703297
6632,174.81203007519005
6633,172.54174397031585
6634,169.59064327485396
6635,173.5776277724223
6636,188.21292775665432
6637,174.6478873239459
6638,180.0000000000053
6639,171.70111287758695
6640,180.96135721018467
6641,172.75541795666024
6642,175.26777020448714
6643,173.3547351524824
6644,188.21292775665432
6645,172.96962182269067
6646,182.35294117646978
6647,179.19075144508872
6648,181.01822752985709
6649,171.76702862784012
6650,168.44143272022612
6651,178.16091954022508
6652,175.7480314960567
6653,166.8726823238536
6654,169.8630136986259
6655,173.35473515248998
6656,176.58227848101316
6657,173.19177173191844
6658,168.44143272022612
6659,174.9696233292827
6660,172.91066282420235
6661,182.10559595320572
6662,172.96962182268703
6663,171.48125384142372
6664,71.93359975407316
6665,87.88526090936834
6666,67.6268002504696
6667,64.57925636007825
6668,59.54349983460138
6669,62.55924170616112
6670,63.95348837209298
6671,60.53194741669213
6672,116.99164345403888
6673,84.40137542982187
6674,96.98890649762271
6675,64.22315926046056
6676,84.9323686693929
6677,89.31524975190194
6678,76.27118644067802
6679,106.1598951507207
6680,77.0642201834864
6681,104.7473200612558
6682,85.41600759253406
6683,59.23000987166851
6684,88.23529411764716
6685,77.8017906761345
6686,67.7753373078128
6687,93.69259032455562
6688,76.64592204389162
6689,65.41129831516369
6690,76.89779822543555
6691,104.68497576736618
6692,71.75712971481137
6693,91.25475285171069
6694,57.052297939778214
6695,61.72069825436412
6696,87.83344176968117
6697,67.73283160865515
6698,88.81578947368477
6699,78.50467289719634
6700,66.48199445983354
6701,95.14925373134304
6702,74.80818414322283
6703,75.7526707672389
6704,83.35906143871598
6705,73.84032817923635
6706,68.89952153110056
6707,63.768115942029205
6708,83.08605341246327
6709,57.93369810106203
6710,86.92852543464198
6711,73.6312146003774
6712,76.39569049951001
6713,79.3700787401572
6714,86.2895493767981
6715,82.1649820671664
6716,69.43105110896815
6717,66.03485172730068
6718,84.3749999999994
6719,73.67758186397961
6720,63.91220142027087
6721,76.52596416641346
6722,74.47485677912222
6723,95.1751487111706
6724,80.30592734225681
6725,74.76038338658103
6726,87.2374798061385
6727,73.74724235739018
6728,61.83635227982536
6729,66.97674418604652
6730,57.25190839694647
6731,82.79668813247466
6732,70.63084817386007
6733,76.85269899359515
6734,83.03130148270175
6735,71.97785296831798
6736,73.42328208346484
6737,70.6308481738608
6738,63.9328382305461
6739,67.05991927972671
6740,87.69080870412482
6741,83.69497830130194
6742,72.6482458863706
6743,70.98258297732433
6744,62.01064829314068
6745,54.331421672201174
6746,73.60805284680858
6747,74.73650590865498
6748,70.35830618892498
6749,73.37723424271013
6750,66.03485172730068
6751,94.56118665018471
6752,64.09841372612452
6753,82.92201382033566
6754,87.04061895551135
6755,81.05500160823408
6756,77.04972011853715
6757,89.5244016164126
6758,73.10215557638188
6759,73.40025094102965
6760,74.95195387572171
6761,59.171597633136834
6762,84.48060075093798
6763,80.61420345489387
6764,81.96721311475565
6765,60.99815157116487
6766,73.6080528468062
6767,70.98258297732592
6768,70.22106631989598
6769,89.52254641909656
6770,71.66556071665428
6771,81.84298272203695
6772,61.03575832305828
6773,73.079325421611
6774,73.81703470031587
6775,77.04066034851665
6776,80.07626310772157
6777,59.909228441755005
6778,56.58597925180811
6779,87.32565191025039
6780,69.09788867562483
6781,72.73857631333524
6782,80.17817371937623
6783,76.72131147541097
6784,74.4274809160304
6785,73.84032817923675
6786,69.12000000000101
6787,57.65534913517055
6788,70.63084817385935
6789,87.85845027455711
6790,77.17678100263927
6791,88.39779005524943
6792,72.89719626168193
6793,81.49713250829925
6794,63.15789473684183
6795,63.58381502890106
6796,62.69791006966449
6797,62.59879860891718
6798,82.67716535433189
6799,77.27690892364222
6800,78.52913680274193
6801,101.50375939849745
6802,88.2623352742884
6803,57.71080474511009
6804,63.097514340343956
6805,65.28189910979145
6806,77.44314689612847
6807,59.28853754940642
6808,62.678062678062844
6809,50.31055900621111
6810,49.754299754300185
6811,71.36322049405116
6812,51.59235668789794
6813,60.71757129714745
6814,63.87096774193595
6815,73.91029690461184
6816,89.1917002167836
6817,53.0278232405877
6818,92.58698940998501
6819,84.05977584059924
6820,77.2022434839994
6821,66.27799938631684
6822,79.19547454431249
6823,59.21052631579018
6824,90.79445145018778
6825,68.54966677245321
6826,76.0639903410793
6827,67.79661016949076
6828,80.76923076923006
6829,89.1089108910879
6830,70.8196721311486
6831,59.38634114153666
6832,84.8522941546187
6833,85.93252705283238
6834,78.38258164852233
6835,83.79888268156418
6836,83.59133126935173
6837,63.52261790183085
6838,77.27873183619789
6839,94.79921000658436
6840,74.95195387571843
6841,76.54563297350302
6842,76.19667860631877
6843,58.95840157222366
6844,64.16072585871841
6845,75.14450867052109
6846,78.28518173345414
6847,65.69343065693272
6848,82.72058823529329
6849,92.24855861627087
6850,81.34280180761658
6851,68.4193854925549
6852,66.21704475781658
6853,79.62085308056734
6854,64.11917098445478
6855,59.42555298778393
6856,83.5913312693482
6857,76.82206172028653
6858,71.66556071665266
6859,75.14450867051944
6860,184.43804034582132
6861,176.47058823529414
6862,179.23958961979474
6863,176.35532331809281
6864,175.6926952141058
6865,180.4657179818888
6866,183.43949044585983
6867,181.522446324008
6868,177.36808645899558
6869,178.27665896335455
6870,174.38692098092613
6871,180.640984137261
6872,188.42364532019727
6873,176.29774730656206
6874,186.2269641125121
6875,180.21844660194154
6876,189.9584266069718
6877,177.3399014778324
6878,175.38161740824964
6879,181.16883116883145
6880,189.83700862895483
6881,176.70157068062827
6882,188.93129770992334
6883,186.77042801556368
6884,186.09022556391002
6885,181.2633506255729
6886,184.67109233554592
6887,190.93539054966135
6888,182.41255312193542
6889,187.25617685305596
6890,188.93129770992334
6891,188.15331010453
6892,183.31143232588633
6893,183.08963763509294
6894,182.85714285714283
6895,179.1044776119401
6896,187.74445893089924
6897,185.16209476309237
6898,182.99445471349364
6899,178.05255023183975
6900,189.10045961917317
6901,180.05626758361953
6902,183.50324374420822
6903,182.99445471349364
6904,180.640984137262
6905,174.5983631403464
6906,185.74653337632958
6907,177.87695250239017
6908,182.32044198895005
6909,183.26439707285797
6910,181.99052132701502
6911,186.77042801556263
6912,187.61496014714896
6913,183.05084745762815
6914,176.75007918910202
6915,179.4789321325183
6916,179.66313162819617
6917,169.5447409733141
6918,179.94547106937483
6919,190.20172910662885
6920,178.10026385224245
6921,173.85705086928493
6922,181.30311614730823
6923,185.39325842696715
6924,179.0757381258025
6925,187.44083307037022
6926,176.74133169683935
6927,176.7015706806273
6928,186.95228821811133
6929,178.21782178217723
6930,180.00000000000063
6931,172.91066282420803
6932,184.30034129693016
6933,171.37416693113303
6934,183.61491871214668
6935,180.45112781954523
6936,185.96171376481072
6937,183.01082322072872
6938,172.10682492581773
6939,181.76080782581354
6940,180.38262982083359
6941,183.95788169712006
6942,180.39461321641312
6943,185.91549295774686
6944,177.70700636942817
6945,183.84401114206355
6946,181.22767132185797
6947,183.03145853193502
6948,175.34246575342394
6949,183.22023442319642
6950,179.40199335548226
6951,184.98909996885828
6952,182.15271389144237
6953,176.19197979160174
6954,186.96883852690962
6955,176.91819911223863
6956,177.93367346939092
6957,181.16883116883545
6958,182.32044198895196
6959,175.9853345554524
6960,191.95612431444545
6961,179.04509283819715
6962,185.79234972677565
6963,185.1043938921774
6964,188.05093046033232
6965,181.9330385344252
6966,186.81318681318555
6967,174.53862996559508
6968,185.0132625994704
6969,174.04865876481503
6970,168.4414327202298
6971,186.16677440206547
6972,172.358761570379
6973,188.15331010453
6974,170.5622236260273
6975,174.07071622847184
6976,173.4661098618715
6977,186.13138686131327
6978,176.24763108022822
6979,177.86561264822328
6980,174.87046632124034
6981,176.5264156912375
6982,178.96087235407535
6983,177.03045685279199
6984,185.32818532818305
6985,182.6252377932786
6986,183.44657195799942
6987,177.982860909688
6988,179.7276853252613
6989,172.0629047178511
6990,185.45454545454544
6991,169.3851944792956
6992,179.19075144508483
6993,175.32467532467948
6994,181.58890290037945
6995,180.22528160200102
6996,187.0987465606872
6997,185.39325842696914
6998,165.51724137931257
6999,184.7268336854783
7000,176.30853994490565
7001,173.9690721649461
7002,183.67346938775435
7003,183.55995055624282
7004,175.89576547231243
7005,179.66313162819617
7006,175.93158216249108
7007,183.67346938775034
7008,184.64592984777997
7009,182.85714285714283
7010,184.3575418994451
7011,180.50767784393818
7012,182.20858895705317
7013,182.6006762987987
7014,184.4628099173526
7015,178.33173537871804
7016,185.92640413169912
7017,169.49152542372693
7018,174.75728155340147
7019,183.61491871214866
7020,166.92426584234624
7021,180.64098413725802
7022,177.48091603053405
7023,178.4534038334449
7024,177.3117254528159
7025,177.8202676864277
7026,179.24831352392997
7027,184.70149253731296
7028,178.3887468030718
7029,175.49561260968875
7030,178.8264514126046
7031,180.9872029250448
7032,173.56143079316394
7033,185.567010309285
7034,182.15271389145
7035,182.04804045512083
7036,171.53748411689952
7037,172.96604740551166
7038,181.11002921129534
7039,169.86473733878356
7040,182.23383409536586
7041,173.18435754190295
7042,180.45112781954333
7043,184.35754189943728
7044,185.79918673756498
7045,171.7557251908394
7046,180.43742405832282
7047,178.7154824697486
7048,185.85732165206753
7049,177.59388924252798
7050,182.76923076922054
7051,182.11488250652275
7052,176.13636363635698
7053,179.7101449275299
7054,166.4010200828775
7055,174.07071622846468
7056,127.24935732647815
7057,128.19682745224995
7058,115.20877781164275
7059,116.02209944751382
7060,131.66717464187747
7061,124.34210526315799
7062,122.88686605981798
7063,118.30430496220838
7064,118.23584610572412
7065,119.32383162081548
7066,121.13796267971847
7067,114.28571428571414
7068,120.40133779264241
7069,118.19887429643532
7070,115.84431504750232
7071,119.92385786802036
7072,132.60730301089083
7073,137.53581661891155
7074,123.13432835820896
7075,127.65957446808542
7076,136.95004961958298
7077,116.48690292758063
7078,156.03715170278662
7079,119.73392461197332
7080,120.57416267942597
7081,126.4771638454175
7082,140.85425497228607
7083,122.67657992565
7084,159.50114867082422
7085,118.07149885208307
7086,111.94762684124382
7087,114.19939577039247
7088,125.67438908283088
7089,122.37330037082857
7090,122.17194570135749
7091,120.29161603888187
7092,143.1885979449784
7093,115.31421598535682
7094,119.43127962085296
7095,112.64822134387347
7096,109.4399999999998
7097,114.06155703077896
7098,148.76033057851222
7099,113.13264968574279
7100,120.57416267942597
7101,125.08272667107958
7102,126.19502868068722
7103,154.6293350302256
7104,128.37209302325581
7105,125.75420768497796
7106,146.19883040935684
7107,145.8852867830417
7108,122.79069767441861
7109,129.0121533187917
7110,120.8053691275173
7111,129.45590994371523
7112,116.46716273050848
7113,125.79415501905966
7114,112.68533772652506
7115,121.19268996473252
7116,108.29639012032958
7117,119.4029850746274
7118,124.72440944881846
7119,120.68965517241315
7120,130.9712116418859
7121,120.80536912751604
7122,115.83011583011694
7123,122.4868543148781
7124,114.09598551162011
7125,119.0926275992434
7126,120.0
7127,113.63636363636422
7128,121.58428001228233
7129,114.64968152866209
7130,115.90470057952456
7131,126.27551020407975
7132,110.10946555054711
7133,139.0605686032128
7134,129.28501469147992
7135,126.79938744257284
7136,144.08866995073987
7137,138.50593138826574
7138,132.35294117647203
7139,125.79762989972623
7140,128.57142857142838
7141,159.39652345031212
7142,178.77094972067022
7143,169.81132075471504
7144,162.99426501660184
7145,123.81264330166968
7146,135.0422006877125
7147,124.96226984606014
7148,137.53056234718863
7149,114.35832274459968
7150,116.30769230769312
7151,143.44915524386303
7152,142.24563714191794
7153,148.38300570703885
7154,157.56112284938177
7155,177.7070063694301
7156,147.5409836065602
7157,135.69321533923508
7158,138.20638820638652
7159,162.11000321646992
7160,141.82534471438146
7161,157.17981888744882
7162,164.6341463414625
7163,176.68711656441891
7164,150.53071727243307
7165,160.22099447513622
7166,150.82178536899568
7167,162.4234611666143
7168,133.37628865979494
7169,159.19487648673282
7170,153.84615384615756
7171,165.66169470009885
7172,166.9758812615995
7173,119.39355653821654
7174,145.56765163297314
7175,126.03437301082083
7176,117.17296962182024
7177,118.46001974333535
7178,114.09598551162131
7179,115.87982832617902
7180,120.58465286236243
7181,116.52281134402035
7182,160.2373887240336
7183,128.45175302513178
7184,114.32200698634236
7185,113.81599747075359
7186,144.39987658130272
7187,119.52912767884136
7188,126.47716384541884
7189,117.31843575419234
7190,131.38686131387212
7191,125.53062462098234
7192,116.99164345403919
7193,121.89616252821763
7194,136.06299212598523
7195,124.96226984605886
7196,125.03946952952113
7197,126.88240948414139
7198,120.26726057906434
7199,116.39185257031812
7200,111.00292112950115
7201,121.39791538933041
7202,150.77319587628995
7203,156.11949887568093
7204,150.96774193548165
7205,117.37854581023774
7206,127.14987714987558
7207,119.92731677771054
7208,139.71539456662117
7209,116.4294954721843
7210,139.80582524271904
7211,127.41312741312865
7212,117.64705882352888
7213,133.41568869672685
7214,130.6405806248063
7215,130.56379821958586
7216,122.3696989316909
7217,117.97752808988695
7218,119.01763224181192
7219,123.9048811013757
7220,133.2046332046345
7221,125.414731254145
7222,126.56679914399163
7223,129.36948709571692
7224,115.5698234349908
7225,118.3098591549311
7226,122.68743914313555
7227,120.68965517241315
7228,131.38686131386916
7229,127.2671380264408
7230,122.60061919504922
7231,119.84781230183648
7232,119.2052980132432
7233,124.91738268340862
7234,122.22222222222274
7235,118.08809746953997
7236,135.21126760563263
7237,120.22900763358759
7238,116.20043037196282
7239,127.97527047912943
7240,112.4999999999968
7241,124.13793103448418
7242,139.4052044609696
7243,111.32812500000237
7244,120.6511330992679
7245,119.84781230183907
7246,115.1035322777096
7247,119.89100817438455
7248,116.45101663585775
7249,112.42603550295495
7250,113.35012594458523
7251,113.52885525070779
7252,155.2238805970149
7253,158.89029003783102
7254,154.64866523473452
7255,154.557463672391
7256,165.3905053598775
7257,153.6585365853659
7258,135.63579277865
7259,169.8647373387858
7260,157.69712140175216
7261,144.60154241645262
7262,144.53366275478686
7263,147.4480151228732
7264,180.29079159935387
7265,167.1641791044774
7266,163.38880484114958
7267,176.68711656441707
7268,162.1621621621624
7269,172.9660474055093
7270,142.67596702599892
7271,148.713060057198
7272,150.7731958762887
7273,157.94421811344378
7274,164.3059490084981
7275,163.12499999999972
7276,152.40399153311188
7277,152.0961975950602
7278,151.65262475696744
7279,179.78208232445445
7280,159.44321417273068
7281,152.89121202221517
7282,147.90018259281823
7283,163.4382566585958
7284,144.09221902017256
7285,122.76713218577473
7286,110.32791909285991
7287,152.06508135168917
7288,152.54237288135562
7289,154.0487162606987
7290,154.64866523473523
7291,141.6430594900853
7292,174.1573033707864
7293,163.84915474642398
7294,165.189873417722
7295,150.57915057915122
7296,157.99373040752363
7297,147.44801512287435
7298,167.57624398073665
7299,147.49262536873053
7300,163.84180790960446
7301,168.00772449307988
7302,166.22691292875962
7303,131.01265822784848
7304,160.20343293070545
7305,143.0387794024156
7306,178.27665896335378
7307,135.00000000000048
7308,154.31720759338495
7309,148.43006660323513
7310,159.74643423138073
7311,188.134030126037
7312,125.03946952952381
7313,164.88549618320667
7314,154.09004438807716
7315,143.51425942962274
7316,150.93167701863493
7317,161.95372750642673
7318,133.33333333333306
7319,174.04865876481503
7320,140.03241491085942
7321,152.54237288135587
7322,136.58858462553587
7323,131.38686131386916
7324,159.38931297710144
7325,130.55303717135118
7326,132.6781326781338
7327,142.01183431952362
7328,165.44117647058658
7329,148.66581956798117
7330,133.11897106109313
7331,136.4985163204746
7332,135.3383458646633
7333,141.3760603204522
7334,153.3123028391176
7335,151.35834411384127
7336,167.0400000000006
7337,124.45003142677676
7338,149.23469387755205
7339,174.24975798644462
7340,157.56112284938177
7341,148.57142857142858
7342,140.09962640099576
7343,118.49529780564272
7344,142.4050632911366
7345,158.39094908862498
7346,143.44915524386303
7347,166.0079051383417
7348,129.8619824341294
7349,118.3839649232711
7350,177.74851876234567
7351,156.57216494845494
7352,131.63751987281665
7353,114.85870556062196
7354,143.16304680330254
7355,144.7124304267165
7356,139.1035548686248
7357,130.59250302297218
7358,130.3060217176689
7359,136.5435356200541
7360,129.32723709993417
7361,103.74639769452368
7362,118.60684028867145
7363,131.18736714242306
7364,120.58465286236243
7365,137.04071499503561
7366,167.23443790647278
7367,129.83606557377243
7368,147.78325123152908
7369,145.02634025410606
7370,120.474596896866
7371,131.94868662187105
7372,132.75968039336033
7373,156.52173913043458
7374,175.83848909150095
7375,142.48021108179557
7376,134.74734872114712
7377,118.34319526627102
7378,122.67657992565067
7379,124.96226984606142
7380,117.17296962182024
7381,124.01574803149506
7382,127.69895126465205
7383,128.77138413685813
7384,144.35533621221538
7385,165.94960049170388
7386,171.27071823204577
7387,181.9330385344252
7388,163.1759924976578
7389,154.1878172588867
7390,172.16358839050295
7391,158.30618892508122
7392,164.04776869892947
7393,164.15094339622783
7394,158.9524969549356
7395,167.23443790647278
7396,144.92753623188213
7397,116.769380473565
7398,125.45454545454545
7399,124.96055538024413
7400,119.80982567353425
7401,132.47999999999615
7402,120.22900763358759
7403,161.79775280899065
7404,163.7355973317161
7405,176.29774730655762
7406,165.92498410679852
7407,145.4771526266705
7408,164.3299641343328
7409,164.98625114574006
7410,150.28901734104218
7411,139.62147067949402
7412,151.02548166563054
7413,125.55485098287632
7414,150.24077046549132
7415,152.86624203821327
7416,144.22187981509794
7417,170.77798861480505
7418,163.7355973317195
7419,186.090225563908
7420,151.30940834141356
7421,147.77391853489496
7422,154.38373570520957
7423,149.0066225165572
7424,164.51307910494907
7425,151.94805194805554
7426,158.61618798955917
7427,166.03053435114114
7428,157.94605134871287
7429,140.3964900877479
7430,128.69678258043558
7431,153.34207077326238
7432,157.12900096993292
7433,167.2862453531635
7434,133.87046792686147
7435,148.3063777845581
7436,159.48670944087542
7437,172.16358839050295
7438,170.777988614794
7439,133.78755032517822
7440,154.97448979591775
7441,174.8633879781418
7442,182.05546492658192
7443,155.9191530317564
7444,176.63293468260707
7445,163.4826182273709
7446,154.8862937922537
7447,148.00759013282783
7448,169.2447679708826
7449,174.5454545454546
7450,179.51042611060743
7451,172.50495703899537
7452,172.22038931045861
7453,153.34207077326357
7454,164.27640156453703
7455,169.59064327485396
7456,177.8656126482213
7457,166.77696889477184
7458,177.2816808929741
7459,154.50643776824018
7460,154.1284403669724
7461,154.9815498154981
7462,177.55856966707768
7463,171.956856702619
7464,172.32859789993842
7465,173.23812480596115
7466,173.1843575418993
7467,156.8627450980395
7468,167.9104477611936
7469,167.49379652605455
7470,150.04631058968798
7471,151.2134411947728
7472,170.18594390167146
7473,169.0962099125361
7474,153.61170374885785
7475,163.7426900584788
7476,169.65643052599523
7477,180.84772370486644
7478,187.09874656068524
7479,153.79559645087025
7480,176.30853994490286
7481,161.48670297981457
7482,176.1252446183958
7483,170.537897310513
7484,164.40944881889706
7485,173.88594577750092
7486,162.26297792974785
7487,170.8115183246073
7488,166.56030631780484
7489,168.1195516811949
7490,170.03257328990296
7491,155.74783683559917
7492,186.8131868131875
7493,153.8461538461551
7494,177.22349852313505
7495,172.02930869703673
7496,161.33162612035906
7497,165.74585635359094
7498,162.0578778135047
7499,162.26297792974785
7500,154.55381784728604
7501,157.51357875679
7502,178.54928704277748
7503,180.93207432226725
7504,169.96649406030988
7505,179.10447761194112
7506,179.94547106937483
7507,190.47619047619185
7508,160.98045710500259
7509,172.41379310344738
7510,174.70256731371168
7511,182.82548476454227
7512,178.93755824790279
7513,174.42950922163234
7514,169.59798994974858
7515,147.49620637329113
7516,136.63366336633632
7517,162.66749766282257
7518,162.71820448877727
7519,162.26297792974785
7520,154.67854869509998
7521,164.49086161880024
7522,181.76254589963497
7523,171.37416693113116
7524,178.6046511627907
7525,172.27539364001123
7526,174.41860465116386
7527,155.4205308602501
7528,158.4905660377372
7529,177.42448330683598
7530,179.4212218649536
7531,191.10816191108026
7532,185.16209476309137
7533,173.86054935104198
7534,184.7070506454828
7535,174.12333736396653
7536,177.55856966707677
7537,169.03968494395644
7538,146.11301904464318
7539,154.36447166921909
7540,162.51556662515506
7541,182.77104487389332
7542,178.7487586891769
7543,172.48840803709476
7544,181.52244632400775
7545,184.98909996886024
7546,185.0132625994662
7547,162.05787781350648
7548,173.86054935104198
7549,148.8587495865045
7550,160.92715231787815
7551,168.27672172016128
7552,170.64220183486097
7553,176.75007918910393
7554,174.2660836976878
7555,173.19177173191454
7556,150.65096094234352
7557,163.636363636362
7558,164.6168401135263
7559,160.45845272206262
7560,173.19177173191844
7561,183.8493456750709
7562,174.22867513611644
7563,177.99752781211427
7564,170.5882352941207
7565,168.1195516811949
7566,163.12500000000233
7567,175.41653568060514
7568,169.96649406030988
7569,152.3988711194716
7570,162.1621621621619
7571,164.18364244451152
7572,168.01493466085822
7573,177.5373846643331
7574,154.0994402370743
7575,156.57036346691493
7576,163.04347826086675
7577,163.78525932666048
7578,169.91473812423797
7579,156.57036346691493
7580,165.84766584766382
7581,154.8643282594319
7582,160.61185468451188
7583,180.38262982083174
7584,146.2957174116932
7585,150.27829313543637
7586,154.09944023707777
7587,161.8102913825137
7588,169.81132075471632
7589,151.82755388941175
7590,155.89236003711758
7591,137.3207201708871
7592,155.7959814528565
7593,149.07975460122844
7594,155.26802218114696
7595,137.23696248855993
7596,159.89847715735704
7597,161.96090598820624
7598,168.42740718382538
7599,171.37416693113303
7600,167.21964167219713
7601,167.57624398073665
7602,163.19129646418898
7603,139.2757660167133
7604,139.7081651661003
7605,130.006565988183
7606,143.23607427055774
7607,170.85119412125118
7608,173.6892891604997
7609,171.37229152987376
7610,169.24476797087897
7611,161.43497757847754
7612,171.42857142856928
7613,167.30769230769084
7614,168.52914527333184
7615,145.34161490682902
7616,148.9080079417614
7617,136.03385731559885
7618,168.17190906260024
7619,163.15959857559147
7620,165.94960049170388
7621,164.3299641343328
7622,172.11597779149116
7623,161.64207825529033
7624,160.3686635944714
7625,164.27640156453683
7626,171.7451523545718
7627,171.37416693113303
7628,165.40859862159735
7629,147.82059380922368
7630,152.31187669990342
7631,162.42346116661074
7632,132.27189222289863
7633,151.969981238276
7634,166.00790513833425
7635,160.61185468451188
7636,148.71481028152263
7637,168.3870967741911
7638,164.33353621423478
7639,150.04809233728295
7640,158.66797257589835
7641,170.02518891687782
7642,128.03103782735275
7643,167.85825303077362
7644,98.93307468477205
7645,86.98453608247424
7646,76.2960547766547
7647,85.41600759253399
7648,87.52025931928682
7649,83.15368032029573
7650,82.16498206716653
7651,84.24336973478948
7652,94.76618148033445
7653,94.58128078817742
7654,82.59587020648966
7655,77.1767810026385
7656,98.70967741935502
7657,87.11433756805822
7658,75.07218479307016
7659,89.4132257063023
7660,76.99358386801121
7661,94.33344251555837
7662,94.32799013563502
7663,100.93457943925245
7664,99.63099630996307
7665,92.33554616777296
7666,101.91884240327123
7667,94.6434439697663
7668,88.69725900831592
7669,105.16605166051684
7670,98.931297709924
7671,78.65168539325795
7672,89.60796515245771
7673,103.15186246418311
7674,91.05279797660434
7675,110.75129533678736
7676,103.8461538461535
7677,84.37500000000031
7678,67.14330121230981
7679,93.81107491856663
7680,71.40495867768568
7681,93.62808842652798
7682,104.42748091603035
7683,92.87326668816479
7684,86.92852543464294
7685,92.18950064020467
7686,77.18223583460994
7687,89.05380333951832
7688,83.61721895323639
7689,97.11202792764257
7690,78.72539831302622
7691,93.65853658536585
7692,101.75879396985023
7693,95.39582643259304
7694,93.65853658536585
7695,82.86747780335331
7696,82.97480024585107
7697,80.02540489044225
7698,93.7194923527497
7699,87.37864077669941
7700,93.26424870466255
7701,89.8595943837758
7702,81.26410835214509
7703,91.60305343511534
7704,93.56725146198941
7705,85.79599618684453
7706,99.12536443148613
7707,88.91633220129611
7708,93.53686261773314
7709,88.20826952526713
7710,89.25619834710811
7711,89.28571428571392
7712,70.8893994092552
7713,83.10249307479194
7714,80.87291399229791
7715,88.77928483353931
7716,112.95889551302284
7717,97.63880025526545
7718,86.12440191387616
7719,101.02899906454472
7720,99.26470588235195
7721,92.54498714652955
7722,110.3225806451621
7723,105.43442889684341
7724,81.84475479051649
7725,93.72128637059731
7726,87.85845027455804
7727,82.84023668638972
7728,90.79445145018876
7729,75.24115755627086
7730,74.85604606526022
7731,95.5056179775265
7732,84.55997494519275
7733,72.94264339152161
7734,99.86945169712651
7735,92.66409266409255
7736,93.9803439803438
7737,76.67103538663119
7738,111.28284389489986
7739,90.56603773584983
7740,82.89837273564703
7741,94.73684210526429
7742,88.20646847435441
7743,75.19280205655608
7744,93.66391184573112
7745,78.72539831302832
7746,92.78350515463792
7747,88.8614625115709
7748,87.37864077669941
7749,103.98297354818847
7750,83.10249307479107
7751,110.12542061792503
7752,91.42857142857142
7753,87.08799516177642
7754,98.21157926644231
7755,93.78052751546716
7756,98.39052535681729
7757,104.99027867790053
7758,116.30769230769312
7759,79.52035342379342
7760,105.5030934549029
7761,98.58247422680496
