,MAV
3277,0.2921167272385872
3278,0.300512155936021
3279,0.29317619279577845
3280,0.2772423745618482
3281,0.2768877217839062
3282,0.2895991862603434
3283,0.28680401945421474
3284,0.27914162627729006
3285,0.2894719377606395
3286,0.2765851633769336
3287,0.2896338670211408
3288,0.276410020971565
3289,0.29094163579199206
3290,0.2697624106274469
3291,0.30285092095833877
3292,0.2811025795541454
3293,0.2720346812326705
3294,0.27476541037512564
3295,0.2689473116313852
3296,0.2798512824594659
3297,0.2718921124858185
3298,0.2971834787700883
3299,0.28630702410351344
3300,0.29138600113734964
3301,0.3062949054740206
3302,0.2783887758558512
3303,0.26456474249966994
3304,0.27797024442325313
3305,0.2696405982982025
3306,0.28176070912515616
3307,0.28445444022337363
3308,0.2716548318344002
3309,0.29223187264290107
3310,0.2940891175531598
3311,0.2824978156348747
3312,0.2962710392887872
3313,0.28025075433195434
3314,0.2619561515954435
3315,0.2902525535583337
3316,0.28520511956159433
3317,0.29581123225367745
3318,0.29448919665591616
3319,0.29786168336570357
3320,0.297498451261308
3321,0.2997426434251057
3322,0.2848014301583864
3323,0.27591191081858835
3324,0.2836012915639743
3325,0.2787243973792071
3326,0.2996455714751935
3327,0.3005213967833002
3328,0.30309552094242165
3329,0.27881279950111204
3330,0.27933753358568675
3331,0.27463995539555863
3332,0.21060712386421782
3333,0.2033480648870022
3334,0.20998696750548815
3335,0.1892740882298119
3336,0.21284583177978628
3337,0.2010776827537959
3338,0.20023944337453775
3339,0.20413549834269396
3340,0.20800023924151445
3341,0.21735161627404181
3342,0.21734399215269717
3343,0.1793092222774893
3344,0.20420769055830587
3345,0.2033322689895213
3346,0.2146159665308538
3347,0.19379779964912877
3348,0.2030526066619578
3349,0.20639009850381612
3350,0.20499412090225697
3351,0.19605838839748238
3352,0.20148557746011883
3353,0.1976936986154067
3354,0.1988863638848502
3355,0.19687639010653385
3356,0.18160343663674056
3357,0.19079524894069613
3358,0.2174379671245315
3359,0.20747571925187
3360,0.18637520208488323
3361,0.19922912840196247
3362,0.211010623431035
3363,0.17925149050525072
3364,0.215179851295961
3365,0.20273750346340252
3366,0.22198780814889496
3367,0.21860543379289632
3368,0.18295903503162242
3369,0.19492379316548888
3370,0.2133863805942573
3371,0.22046602315370603
3372,0.2311799459259879
3373,0.22611507666885608
3374,0.23825598422959762
3375,0.22203670065921294
3376,0.22813235591617864
3377,0.23229090054718673
3378,0.24100638396550272
3379,0.21016861195199782
3380,0.20366440236583536
3381,0.21209563872105835
3382,0.1816009648845498
3383,0.20362107396011797
3384,0.22264329217548
3385,0.19791528057011462
3386,0.21793386878454482
3387,0.2222727553632505
3388,0.18133167164523556
3389,0.21410263251565292
3390,0.19882132096240362
3391,0.19906114758487287
3392,0.19146006758228998
3393,0.20211154016534297
3394,0.2107721729145582
3395,0.19288331627044808
3396,0.19358705014761812
3397,0.209871143961814
3398,0.20656715310186413
3399,0.20757538290269573
3400,0.1966962290727563
3401,0.18217217964710752
3402,0.181393541123461
3403,0.18816418110995878
3404,0.18725275801462682
3405,0.18802801684285508
3406,0.18610594931924984
3407,0.18945513388393692
3408,0.19344296928931864
3409,0.2080964514306759
3410,0.19598199639823213
3411,0.17582626977342558
3412,0.1963398089687043
3413,0.18148575379386206
3414,0.2203215170550593
3415,0.22613246917969648
3416,0.20801744756880275
3417,0.19529264610867478
3418,0.21453229693117337
3419,0.20178776714562968
3420,0.22634409727532157
3421,0.22408284023242525
3422,0.18806142601153883
3423,0.23014799567390803
3424,0.20360959681185425
3425,0.19727907981446002
3426,0.22369701802786005
3427,0.22575401689222013
3428,0.18961337023570102
3429,0.2122961373816869
3430,0.22276071436747497
3431,0.1915339836379928
3432,0.22027753257651705
3433,0.22945738948670769
3434,0.21244848606137703
3435,0.20616684620819983
3436,0.213511853262997
3437,0.22355322111771747
3438,0.22545495271241026
3439,0.20129801705067055
3440,0.20523924497478585
3441,0.2116361207745614
3442,0.19908733517953037
3443,0.23492109812924766
3444,0.22528259204987025
3445,0.23876681101000385
3446,0.20669446709611755
3447,0.22975865162171338
3448,0.2375341536506359
3449,0.21224345512862214
3450,0.22455502726168539
3451,0.20296411688387808
3452,0.2269672391182594
3453,0.21668797293770997
3454,0.19852342267315207
3455,0.1851718063944081
3456,0.19827915244898126
3457,0.20038763195254186
3458,0.20003287096559355
3459,0.21058067708044126
3460,0.23179379374216902
3461,0.21152168190349513
3462,0.22017376251975584
3463,0.21486124458914924
3464,0.20226975177013995
3465,0.21278006603190067
3466,0.21941504866054545
3467,0.20870239173372354
3468,0.20560128913475523
3469,0.20738866139841994
3470,0.19747944539079645
3471,0.20530477804064806
3472,0.20148648333748778
3473,0.21026455776149883
3474,0.21286077843532317
3475,0.21305829811915178
3476,0.1786599689258109
3477,0.2212727260617223
3478,0.2043899938338317
3479,0.20344445440275633
3480,0.20407421749866397
3481,0.19532868875311493
3482,0.18283978508871135
3483,0.19498687492174385
3484,0.21670825571866503
3485,0.19583206952994847
3486,0.20110028066093977
3487,0.2093162476176328
3488,0.1956246846755385
3489,0.1951378523316964
3490,0.21444403186109587
3491,0.205850675993062
3492,0.19344822550920526
3493,0.2027798022684394
3494,0.19331777793331367
3495,0.20179877911135385
3496,0.1941931391748949
3497,0.20210290496624073
3498,0.2038814250289237
3499,0.20638928083110758
3500,0.21548207093780938
3501,0.19033914088217807
3502,0.20835646432590668
3503,0.2205029416966153
3504,0.1669289279044586
3505,0.1988825548661174
3506,0.20716492846154272
3507,0.24645754230797495
3508,0.21868056169039848
3509,0.23742039747643584
3510,0.21874358931843732
3511,0.23242848457951434
3512,0.2198064371629394
3513,0.22089526673629287
3514,0.21094777652488916
3515,0.2281239291586372
3516,0.20419264073371696
3517,0.2100659914579634
3518,0.20965177519750727
3519,0.1912608389089856
3520,0.21693960327689352
3521,0.22061909833444687
3522,0.2161720374926186
3523,0.21396028460526526
3524,0.18774541722215488
3525,0.20059370443983254
3526,0.20654688245072853
3527,0.20439155569447032
3528,0.12107176316677806
3529,0.12191048714176828
3530,0.1553273518748008
3531,0.12805756088080578
3532,0.1406728060808944
3533,0.13913626305648072
3534,0.1548280493727612
3535,0.11256675250887736
3536,0.11785858035454774
3537,0.12726907701234363
3538,0.23764444988543
3539,0.2315647967024329
3540,0.11444803610973592
3541,0.11290186103579494
3542,0.14962003819456343
3543,0.1167565857712591
3544,0.20666269658030917
3545,0.15245443550461854
3546,0.11090866471208807
3547,0.1417849257019537
3548,0.1572026365548304
3549,0.15378504776805874
3550,0.13348542726137536
3551,0.12068503260332739
3552,0.10760897189676549
3553,0.1437842850243686
3554,0.1407182698890892
3555,0.10641588131226973
3556,0.1072568859636934
3557,0.13578056624443444
3558,0.13954802394858615
3559,0.1276430527770921
3560,0.1485357583906137
3561,0.13271381083174955
3562,0.09540048840781665
3563,0.13033640422265635
3564,0.15442418217027384
3565,0.13214283867088789
3566,0.23270006152282285
3567,0.14732049019843324
3568,0.13482944290615373
3569,0.14268260610876235
3570,0.11091576051404997
3571,0.24952000756240938
3572,0.2429667721032888
3573,0.09986722905252465
3574,0.1183416611535519
3575,0.13689394162383173
3576,0.1580231082020831
3577,0.09649262547261045
3578,0.13825393997110466
3579,0.10674352989429227
3580,0.10725412204883508
3581,0.21354140785823378
3582,0.24111368514372078
3583,0.22778298118290216
3584,0.22139624892654328
3585,0.21253594884031027
3586,0.23100626862863877
3587,0.1183897102827757
3588,0.10724579426385648
3589,0.10807283200302403
3590,0.12862585027471962
3591,0.1518416252621094
3592,0.14152110338209692
3593,0.11075216611311747
3594,0.16021854265528426
3595,0.11573972945315592
3596,0.12342259708733563
3597,0.23947510650940596
3598,0.10898702751141187
3599,0.22210250488904593
3600,0.10217613521911297
3601,0.10400881225207023
3602,0.12416262407885298
3603,0.08965345000783828
3604,0.09052459423804124
3605,0.10525923785910427
3606,0.11454988392376315
3607,0.13685502056154542
3608,0.11172123404907142
3609,0.12270889187639072
3610,0.15208174223888607
3611,0.14342938359264248
3612,0.15207744197771106
3613,0.16964310154458698
3614,0.1129504340954477
3615,0.228706648674142
3616,0.1130283320734069
3617,0.12963895419630006
3618,0.12696013198896228
3619,0.0923396471606688
3620,0.08449507556500899
3621,0.22137827949404779
3622,0.13479293308834575
3623,0.14270971542457297
3624,0.10512161844350414
3625,0.12114404829121939
3626,0.13155572972882923
3627,0.09616783440386154
3628,0.11235012863529727
3629,0.21630839232348745
3630,0.09831211737590884
3631,0.13710275961483853
3632,0.12932134202619402
3633,0.11961308685085137
3634,0.12883142641294443
3635,0.09617709932314436
3636,0.10654050402809007
3637,0.21753045798078963
3638,0.11118133114514706
3639,0.1074539292563469
3640,0.2267946416146681
3641,0.12785624073784785
3642,0.2177791743702527
3643,0.12417490094136611
3644,0.07773423152776515
3645,0.14989554493564755
3646,0.10585600976652185
3647,0.10218709082029306
3648,0.1557928871488679
3649,0.15330401927723053
3650,0.10936181756218899
3651,0.16558617017077185
3652,0.1507670535539909
3653,0.181636013064382
3654,0.11322427356150988
3655,0.13654833054281496
3656,0.16777501670819955
3657,0.13446414080842384
3658,0.14589010436912825
3659,0.14759541881570862
3660,0.13926622132205255
3661,0.11309236439776074
3662,0.12148519797445137
3663,0.13023922210748035
3664,0.1390262700151425
3665,0.14109384221718047
3666,0.12758796386393723
3667,0.1423662079381449
3668,0.15201676368009434
3669,0.1325498110948628
3670,0.11446471832402795
3671,0.1269209513264267
3672,0.13806848107694158
3673,0.15681016009130158
3674,0.23590836568385629
3675,0.11661621699052416
3676,0.14586734671755747
3677,0.1136997390243715
3678,0.14234417384822126
3679,0.1595582153267613
3680,0.14039930914489596
3681,0.14853706880400175
3682,0.13457825583612448
3683,0.12014502434382687
3684,0.13113723325094306
3685,0.14684452823764618
3686,0.13345950866882025
3687,0.14321895905019644
3688,0.1432074741860593
3689,0.16266051658695307
3690,0.14315783401571922
3691,0.20713678701493943
3692,0.10002352063131842
3693,0.152644401824246
3694,0.15993260250241814
3695,0.14091966643146553
3696,0.15220976439775638
3697,0.10972209765570642
3698,0.09103428530782325
3699,0.13670022763265444
3700,0.13423875979717903
3701,0.12739310460155043
3702,0.13085440460421632
3703,0.14116966569747882
3704,0.09750688736190746
3705,0.13389299243055236
3706,0.11113263129075537
3707,0.10896168716924305
3708,0.10507631523370922
3709,0.1331850406395304
3710,0.12040804211946587
3711,0.23996063247664168
3712,0.13577452944816298
3713,0.1221556328594714
3714,0.10364685108207901
3715,0.2292171723151159
3716,0.22066420320973013
3717,0.22320137637687537
3718,0.0902926331116522
3719,0.10077170267566662
3720,0.1144031789058186
3721,0.10466306682568131
3722,0.10930375967885385
3723,0.24124293616112338
3724,0.14766194929155163
3725,0.14581563846342752
3726,0.15117561392861065
3727,0.16360118413434677
3728,0.1521186306604272
3729,0.16490612808425686
3730,0.14704980729536632
3731,0.1558024419340434
3732,0.164222855181821
3733,0.15135090227874484
3734,0.1458115378346679
3735,0.14682242894404948
3736,0.15973193166322935
3737,0.13970808008867364
3738,0.15438800945451914
3739,0.16299858647854265
3740,0.15883711819648358
3741,0.15689204365137116
3742,0.16749069533290406
3743,0.1558884429692874
3744,0.16315441131672953
3745,0.16076673638129726
3746,0.14707606963818112
3747,0.15631985028595968
3748,0.163602180943399
3749,0.15705976348713688
3750,0.15848371055281765
3751,0.13829821058659775
3752,0.16368659183987683
3753,0.15240339632605604
3754,0.14822836019626
3755,0.1577776789629865
3756,0.1494324890283123
3757,0.14737812775731052
3758,0.1461228918155808
3759,0.15969150366212226
3760,0.15203244769202534
3761,0.17883096365834422
3762,0.14902124419622334
3763,0.15344201150607656
3764,0.14932078667051102
3765,0.14592265120463163
3766,0.16794408589097795
3767,0.16818498970527285
3768,0.1872219135164871
3769,0.16486433864348504
3770,0.1490837410157425
3771,0.16585047109802717
3772,0.15033524686778935
3773,0.16208736707393617
3774,0.1492462972356871
3775,0.14455176189729158
3776,0.14745677964560056
3777,0.16224920527344378
3778,0.1546197022359757
3779,0.17030154381331203
3780,0.14610358299796186
3781,0.15390240088548082
3782,0.13970123416522875
3783,0.1338446888149472
3784,0.14528144444467125
3785,0.15230185623779258
3786,0.155424310201476
3787,0.14687760265021552
3788,0.1527057482402043
3789,0.14667409489979638
3790,0.13469203164084728
3791,0.15056222584197473
3792,0.148614281893784
3793,0.1511624885471068
3794,0.14596592029941224
3795,0.16235219572600135
3796,0.14558770485689548
3797,0.1469907975573969
3798,0.1487996412802916
3799,0.14288787041382583
3800,0.13877890211550561
3801,0.14907986141757185
3802,0.15620307429774433
3803,0.15227794913785986
3804,0.1502271632577805
3805,0.14698592142453773
3806,0.16069367887178404
3807,0.1627617711259441
3808,0.15143824755787116
3809,0.15878859494363612
3810,0.16321220921767868
3811,0.15622176665480159
3812,0.14760571887267182
3813,0.14329959641358245
3814,0.15000445963346315
3815,0.1616837635472084
3816,0.15852368173619658
3817,0.13863616602177464
3818,0.1372907926014263
3819,0.13434626909371528
3820,0.1540831251511997
3821,0.1399445981676426
3822,0.1565634641453946
3823,0.1551102668088355
3824,0.14408077917346515
3825,0.16245999745412737
3826,0.16187921942791808
3827,0.146900467385276
3828,0.15255496700137347
3829,0.143722321876805
3830,0.13378509070998643
3831,0.14172402646255444
3832,0.15611199360124897
3833,0.16304595128868615
3834,0.1609038052431741
3835,0.15961348740281084
3836,0.16147885244148308
3837,0.1613204477146432
3838,0.15004747980042843
3839,0.14444288593780963
3840,0.1642312678814888
3841,0.15975842174905064
3842,0.16091879338756798
3843,0.15160136012406605
3844,0.15026812160738484
3845,0.1513699798498233
3846,0.14784559654015889
3847,0.1567608880885744
3848,0.17080066962249738
3849,0.13815840276393676
3850,0.1422033875854622
3851,0.15070470210388842
3852,0.1555754197640144
3853,0.14478154488734155
3854,0.14882005802068637
3855,0.15857144836418088
3856,0.14518164619053492
3857,0.14202816047875977
3858,0.1549704494262774
3859,0.15578406101613393
3860,0.1681430268403854
3861,0.15569359523932116
3862,0.14676157467264356
3863,0.15328507795359553
3864,0.1501365533128223
3865,0.14338307911828943
3866,0.16953563237322572
3867,0.1540677983453007
3868,0.15224009388481202
3869,0.14394933181451863
3870,0.14722977474311594
3871,0.15624472185640173
3872,0.15884645825476518
3873,0.15147781834205565
3874,0.1600589910443327
3875,0.13931158055844012
3876,0.1431591419940645
3877,0.1492580121306904
3878,0.15766900660970795
3879,0.1433364051745758
3880,0.13702260582584525
3881,0.15499668302657418
3882,0.1417345617489105
3883,0.15973062251992498
3884,0.2154801164779108
3885,0.16159277754748963
3886,0.14896746559382545
3887,0.14716166123755692
3888,0.14559632377009288
3889,0.16983582093572486
3890,0.16742636581568515
3891,0.18490297590977084
3892,0.1902095106306973
3893,0.2001189403444137
3894,0.24755849539975308
3895,0.19746190987721332
3896,0.17901505323625366
3897,0.18264618751013553
3898,0.20675931334279657
3899,0.16110903342048105
3900,0.19455305116942453
3901,0.18682839906221804
3902,0.17829201971810177
3903,0.20033432372054047
3904,0.20651407508877276
3905,0.16555407041149994
3906,0.17865916050669808
3907,0.17206770275814273
3908,0.1784836179771397
3909,0.19899771948966932
3910,0.19409350369559814
3911,0.1877963807852452
3912,0.18611190303827746
3913,0.18038247051624925
3914,0.1960935692695816
3915,0.19382638709622851
3916,0.19773440765872613
3917,0.2058611606980248
3918,0.18866414734461953
3919,0.19996738155864574
3920,0.2025985245556501
3921,0.1911277848827947
3922,0.18188201571459905
3923,0.18849033768350165
3924,0.202629390674443
3925,0.19201438386133904
3926,0.18556249897339538
3927,0.18740345287134752
3928,0.18500793898660378
3929,0.1968878060232479
3930,0.1969472116863169
3931,0.1771146610446117
3932,0.20196898546717074
3933,0.17959243159220986
3934,0.1909470183104355
3935,0.19228503902148503
3936,0.18321584459157525
3937,0.19429981385651568
3938,0.19218412905235666
3939,0.16971721513711494
3940,0.17202386252422847
3941,0.18680167147259072
3942,0.19629215211131756
3943,0.1839064494210037
3944,0.19906989602118652
3945,0.18817731472998778
3946,0.18128450042471156
3947,0.19509708494204397
3948,0.18386511802659583
3949,0.18396383886079037
3950,0.18141564814964387
3951,0.17211334905683176
3952,0.1803907524061107
3953,0.17527641898938362
3954,0.18903638844730625
3955,0.19078867172835437
3956,0.18935440178489593
3957,0.19052995364246228
3958,0.19587570372622357
3959,0.18857263558940723
3960,0.19041441843405243
3961,0.2054896686365088
3962,0.20196251663491022
3963,0.20802882093921563
3964,0.19804090454767842
3965,0.19587999598475897
3966,0.19131010148358268
3967,0.18411655039903668
3968,0.18994138205021183
3969,0.18928868624398848
3970,0.1840697300110143
3971,0.18721511490543252
3972,0.19393483879535883
3973,0.1921599450057152
3974,0.1996825088600589
3975,0.19523522229635484
3976,0.19048840560907043
3977,0.1725609040442949
3978,0.17346115346525748
3979,0.1831182540745573
3980,0.17720159593214702
3981,0.17431193491456412
3982,0.1805870877995196
3983,0.17594213716649632
3984,0.18152160365005948
3985,0.18526161602125177
3986,0.19242359128691372
3987,0.1965426387421439
3988,0.1965777322725691
3989,0.19907263202411862
3990,0.19285661392605644
3991,0.18377322094238774
3992,0.1906797498801664
3993,0.19087222586313968
3994,0.20482788496568363
3995,0.21213291466233603
3996,0.18963106553760117
3997,0.20252466297264848
3998,0.2006318103697375
3999,0.18738967252752964
4000,0.17290211317049853
4001,0.18653099687126434
4002,0.17021312217363235
4003,0.17841106432859877
4004,0.1801120307259848
4005,0.1813958141410163
4006,0.17995973869681708
4007,0.18775270086403145
4008,0.19290130720892398
4009,0.1759678094717445
4010,0.19636623560994937
4011,0.19013954797073776
4012,0.17490170941744138
4013,0.1866240338572761
4014,0.17910633251850633
4015,0.1845623995865974
4016,0.18614124664376525
4017,0.19780399055123157
4018,0.1919110953562751
4019,0.20041948650831176
4020,0.1963789935808728
4021,0.18305235300279488
4022,0.1824688551102471
4023,0.1930537934745189
4024,0.18570086248488524
4025,0.18795180451052051
4026,0.19629842729869948
4027,0.2045064694492892
4028,0.16795594180554174
4029,0.17752893863242256
4030,0.18460705514962275
4031,0.19448161503728856
4032,0.19646706579890366
4033,0.18138785446333125
4034,0.186257362571436
4035,0.1822472564909082
4036,0.182615048639701
4037,0.18710706677223565
4038,0.1920172630156927
4039,0.1871848662587895
4040,0.18175828809562877
4041,0.1816928762407797
4042,0.17310580345010487
4043,0.17867207441617716
4044,0.1737877367674569
4045,0.17288627996005168
4046,0.18381298425113546
4047,0.1696984745804062
4048,0.18451146018275638
4049,0.17915441354981157
4050,0.18663713420647068
4051,0.1982227285762289
4052,0.1964448940238534
4053,0.18092661847744912
4054,0.18387577394661442
4055,0.1650127271338294
4056,0.18378071476319896
4057,0.19652313954139172
4058,0.17134444247027722
4059,0.18808305392833452
4060,0.2018971568793455
4061,0.18117571803851093
4062,0.19633004366062565
4063,0.20369033950079346
4064,0.19233573761979583
4065,0.19470348941351634
4066,0.19921561158880915
4067,0.20804594900918996
4068,0.20255291322677715
4069,0.18901974536159297
4070,0.17931457718080387
4071,0.18935077157472519
4072,0.20040554609114697
4073,0.19336808462578542
4074,0.1798032676265141
4075,0.17707237610932758
4076,0.18242752350721078
4077,0.2006466360019688
4078,0.20442241777477674
4079,0.1931516700127051
4080,0.18322906790141164
4081,0.18535246870504193
4082,0.18640625557433446
4083,0.19089312721125984
4084,0.1916272301468003
4085,0.19514580081803762
4086,0.18118352859683007
4087,0.17450130943427214
4088,0.17919481372605914
4089,0.16927997982739157
4090,0.18780229784591923
4091,0.18084654098919184
4092,0.18840596503543755
4093,0.1969020244744888
4094,0.19594494483250363
4095,0.18779401204577373
4096,0.19082314690159624
4097,0.19643730576446763
4098,0.19692701127820122
4099,0.1927341818595421
4100,0.20083395021798234
4101,0.2070334942770498
4102,0.18419641530361333
4103,0.17242535865897263
4104,0.16830168457020048
4105,0.17366411667441925
4106,0.18984567057197552
4107,0.18292437282342902
4108,0.18382658311184166
4109,0.17918663078251676
4110,0.18362023507670588
4111,0.1993012549126971
4112,0.19566860612662232
4113,0.19641972479451297
4114,0.1876332456072432
4115,0.19239964477068594
4116,0.14050884246423886
4117,0.13973796918855375
4118,0.14241170776406725
4119,0.14923527967777928
4120,0.1591246252795035
4121,0.16572690576979143
4122,0.1592407425195238
4123,0.16275077271612137
4124,0.1943479580999116
4125,0.14506886962077445
4126,0.14724663078672337
4127,0.1803633416674773
4128,0.15082292471845896
4129,0.17179129593922846
4130,0.15944040039144838
4131,0.1386851997446205
4132,0.1452175727023901
4133,0.16331511533419935
4134,0.1528751515680487
4135,0.1502430357554436
4136,0.16908861304730455
4137,0.1411859350993102
4138,0.15426395144186156
4139,0.15548587291382818
4140,0.15824213358160397
4141,0.16842462398891406
4142,0.15916395119278942
4143,0.15520279668455864
4144,0.16428012141856402
4145,0.1732869132618162
4146,0.16090154683331448
4147,0.14368238206583983
4148,0.14892497149631578
4149,0.15882906797756902
4150,0.15945672787463377
4151,0.14694623316519922
4152,0.14739113932674108
4153,0.174057199256871
4154,0.15132896131900614
4155,0.16170030487534773
4156,0.16908137373735477
4157,0.1734674049957339
4158,0.15216708961570394
4159,0.14938679197108462
4160,0.1658021930138135
4161,0.1404027194468165
4162,0.15341930961548483
4163,0.17248144867869505
4164,0.14641950152428956
4165,0.17599369765627176
4166,0.14488185700275164
4167,0.17556081384309274
4168,0.15781030228783582
4169,0.1653668394623201
4170,0.12971690504093886
4171,0.1752684842621512
4172,0.1496743110963072
4173,0.15994432852896912
4174,0.17712033657772053
4175,0.1531643927158538
4176,0.1762673946567995
4177,0.17260909219975407
4178,0.15371643656124634
4179,0.1417698050768882
4180,0.1607365386491674
4181,0.1545449179391484
4182,0.17012509165258072
4183,0.15102935090086694
4184,0.15978858557545306
4185,0.16916203760188703
4186,0.1520691344722876
4187,0.16468897164612753
4188,0.18213840720039806
4189,0.15941031238840714
4190,0.15510211780453803
4191,0.15093083323247472
4192,0.1536484683318429
4193,0.1656759427757512
4194,0.15206254356922033
4195,0.16117266663438162
4196,0.15944548422535967
4197,0.17132834288686116
4198,0.15860432465120788
4199,0.16832264300057226
4200,0.1561228110303909
4201,0.1380848701964187
4202,0.15350154830929133
4203,0.18736059818289935
4204,0.14638092392932062
4205,0.13636226720027209
4206,0.1543960187437217
4207,0.16400464706482867
4208,0.1659627101299361
4209,0.16311409369074617
4210,0.15595207966179273
4211,0.14227205696668171
4212,0.15892731175161953
4213,0.15080268575293726
4214,0.16781490651076394
4215,0.16693647949373247
4216,0.16271004291405106
4217,0.14743405983336616
4218,0.16022755003042843
4219,0.15737627547268201
4220,0.1585686557899578
4221,0.1592768821324754
4222,0.156234732827627
4223,0.15130120962823207
4224,0.16390278712708506
4225,0.15294243245945938
4226,0.1477050850640929
4227,0.16141653633247835
4228,0.15733689020605926
4229,0.17019722852557717
4230,0.18412495342405127
4231,0.1428613961795155
4232,0.15803684723148015
4233,0.15661234952878703
4234,0.14359563350215823
4235,0.16828889949240472
4236,0.17003456333173816
4237,0.14738044511356563
4238,0.16860268795964634
4239,0.15062227641426357
4240,0.15605132191388565
4241,0.15983793247991737
4242,0.1502121477377068
4243,0.165606613009543
4244,0.16873237249824177
4245,0.19424517357410823
4246,0.1388359203505832
4247,0.14106796932076482
4248,0.16931907604957758
4249,0.16249415931365666
4250,0.16190257384303502
4251,0.17024599518782785
4252,0.15360333248698185
4253,0.1641256232780597
4254,0.17329447187000246
4255,0.15903072155429535
4256,0.154508322992658
4257,0.15311688373155524
4258,0.1612221541858896
4259,0.1529648110388489
4260,0.18893236293054438
4261,0.13735818368664937
4262,0.18039250031981025
4263,0.14147770351646255
4264,0.1509105667288312
4265,0.1630481875825857
4266,0.16926432962824844
4267,0.16019956864508758
4268,0.16428006161983136
4269,0.15691365636473176
4270,0.14870946856134187
4271,0.16537728772640942
4272,0.15452516561852106
4273,0.18444677774304696
4274,0.18553487780330297
4275,0.1812827269089866
4276,0.14783939995602874
4277,0.156161615361093
4278,0.15917559529396202
4279,0.1391127355484375
4280,0.17231322331262627
4281,0.16898684501642608
4282,0.148685134412329
4283,0.16020696213565394
4284,0.1825565440859826
4285,0.143595424546555
4286,0.1737602396914593
4287,0.1441181260522592
4288,0.1483643190882209
4289,0.14526605053047553
4290,0.17740613773745068
4291,0.1452466379252349
4292,0.1550968906511659
4293,0.1695747837544352
4294,0.1461822339816724
4295,0.1589239965692969
4296,0.1408405463159848
4297,0.15093430830087812
4298,0.1459769324334348
4299,0.14995562507060728
4300,0.16713025547241028
4301,0.16958112632223998
4302,0.16705971861128113
4303,0.1572968759041933
4304,0.1571892214708095
4305,0.1553222050256124
4306,0.14889123017322214
4307,0.1666733654722839
4308,0.1563337275274896
4309,0.1832330122728436
4310,0.1669610449106857
4311,0.17186828173146332
4312,0.1427222018940826
4313,0.12866346735282547
4314,0.1386992511961973
4315,0.13934748411347841
4316,0.1210138206292047
4317,0.13495357102357614
4318,0.13667997389138975
4319,0.1388738718656432
4320,0.13378722582428443
4321,0.13901459673788824
4322,0.12746823928882228
4323,0.13909678375337248
4324,0.13197275829844418
4325,0.13669863572255442
4326,0.14353514285685
4327,0.13095713357066996
4328,0.13299347711069587
4329,0.12118675865884518
4330,0.12832027117082062
4331,0.12820570906531237
4332,0.13504576316148875
4333,0.12990033886706348
4334,0.12887172141859815
4335,0.12721443613490674
4336,0.13467709150840512
4337,0.13110962890717492
4338,0.13689186286444727
4339,0.12439654437729211
4340,0.12943312032146742
4341,0.13615247346781087
4342,0.14659112800226454
4343,0.1492957490307994
4344,0.15276899255580867
4345,0.14042115960725046
4346,0.29481592624858166
4347,0.3109095898275953
4348,0.15838640425879164
4349,0.14127588758481874
4350,0.14231650114785913
4351,0.13523421411040282
4352,0.1393882390663705
4353,0.1211830319244481
4354,0.14501328139160571
4355,0.1312979370354081
4356,0.12875397969536653
4357,0.13555105517612287
4358,0.1463650085197642
4359,0.11771661743884802
4360,0.13342512170734594
4361,0.13343235497975098
4362,0.13321943271494646
4363,0.12963863315439417
4364,0.1384865095584737
4365,0.1338309792559139
4366,0.13470410397424903
4367,0.13834368473508493
4368,0.13012049249385876
4369,0.13569387702012586
4370,0.13823846812667195
4371,0.13096032747495
4372,0.12798505212163228
4373,0.13371182683021166
4374,0.1301156337998329
4375,0.13264791514497132
4376,0.1274707060906683
4377,0.14160563549586178
4378,0.15531287270026817
4379,0.14308746471929606
4380,0.12158778588258917
4381,0.13348745088233535
4382,0.13522914136721909
4383,0.1380127348004751
4384,0.14052307152049998
4385,0.13897081560468735
4386,0.1464537784748646
4387,0.1345886618805588
4388,0.12993737957983736
4389,0.13804247675714174
4390,0.13416488475557006
4391,0.1347457183197927
4392,0.14378611826877452
4393,0.1395634565254849
4394,0.13566943286473016
4395,0.1369026597966025
4396,0.13603911052585355
4397,0.12955180318657428
4398,0.12759255867869249
4399,0.12582769979190306
4400,0.1232253173473716
4401,0.17300663835682578
4402,0.14394112658711938
4403,0.14097515164079427
4404,0.13749001762927554
4405,0.13484725507151252
4406,0.1359718009528501
4407,0.1334731668670271
4408,0.14264548973042673
4409,0.1317581366291069
4410,0.13984742640785655
4411,0.12754410579380504
4412,0.14383745085573763
4413,0.1353436989440525
4414,0.13640037132041927
4415,0.14100997978972712
4416,0.13946534993215065
4417,0.13747003830022167
4418,0.144654721661567
4419,0.12350859101416006
4420,0.15030548513870876
4421,0.12760314672737766
4422,0.14698706975477172
4423,0.1274174256084737
4424,0.13110192073265697
4425,0.16463331339201265
4426,0.1614955052370152
4427,0.0940255459323461
4428,0.13836444324241198
4429,0.14376725582180516
4430,0.12775154814969358
4431,0.13343065789901792
4432,0.13183731780044844
4433,0.1266460876237051
4434,0.13792916509249287
4435,0.14009486529941945
4436,0.13131553657447392
4437,0.1340637173052472
4438,0.1268335227741974
4439,0.13521259444340783
4440,0.13509312257554312
4441,0.1420909090886733
4442,0.1379194708017503
4443,0.1396417064910449
4444,0.13859856500471135
4445,0.13364147183960162
