,TCI_1,TCI_2,TCI_3,TCI_4,TCI_5,TCI_6
9203,645.5909492096606,420.7058823529411,687.8980891719747,442.6786028616693,468.9201684989212,581.8388841446058
9204,515.2947719688543,334.55257328318993,622.9089940985933,973.0142566191446,625.52979306906,832.5771662328003
9205,1002.6525198938992,691.3214230709996,612.4760411221467,455.6013963821009,605.5652047174281,889.6421166501398
9206,821.8203379780609,903.7921348314607,435.07902076231795,426.6962295526648,971.5264961771685,715.4710920770879
9207,870.3440642007195,700.0721665147372,644.3934943039334,801.2322240928466,708.4472747705563,667.4676856025553
9208,631.1288483466362,934.8021582733812,388.65795724465556,419.21768707482994,454.53201242052336,518.3374083129585
9209,438.54263979714403,630.470737913486,736.093087637339,667.6768482335114,722.874547541273,578.3847421709443
9210,833.577354807223,419.99999999999994,589.5953757225433,447.46415578857267,389.89749289860447,566.1764705882354
9211,419.2825112107624,756.8627450980392,694.7364390066441,436.122618061309,647.5146024555967,901.7470748517392
9212,650.9854604200323,793.1432097963426,780.3450249366364,707.0484581497797,967.7419354838709,798.9690721649486
9213,806.6452304394427,779.2597696623683,781.1821590684823,647.170527914926,982.1325648414986,758.3155324992372
9214,762.1990891346779,755.5338541666666,1115.9100925517848,623.8185255198489,773.9307535641549,753.9812063012146
9215,783.0707882942262,762.2617513679947,633.502538071066,1039.3700787401574,775.0377453447408,752.920590808502
9216,764.8733855384929,781.5039978854159,829.16604837513,748.9367540128961,753.7262409407905,832.6691770555332
9217,745.7532720690615,836.9434416365824,774.6346695267462,767.6862956474869,761.6939397551382,821.1725527999299
9218,820.7648219486986,738.6557307200682,742.2555917252967,922.535880619713,687.0698491726461,740.3168399748762
9219,774.8436057840222,746.553846687358,402.8405422853454,474.62250365319045,749.4781153494471,505.02578445940037
9220,751.7985611510791,597.4985110184633,1211.6504854368932,747.5487630412786,748.73917428959,853.5091301557669
9221,881.1291357345798,698.6930413281526,770.1816347124117,758.8558631921825,797.5751378592557,744.2444975826018
9222,1142.9205503772746,733.6389280677009,950.5882352941176,667.7067082683307,766.7399019773534,753.0569027939068
9223,752.6631502740718,1086.0420650095602,616.3051608077786,749.2955822333031,783.1274963651254,827.6660396469397
9224,747.1685201026519,850.2610301739574,783.1575795881707,756.7348043860837,762.836185819071,811.1932086149977
9225,1189.5520925218073,805.6926565730673,758.9928057553957,753.6229407341582,811.8256365990505,729.0296052631579
9226,775.3864051853084,761.2494097011402,1050.5050505050506,633.8329764453962,790.771996404674,761.2304356663731
9227,770.2220459952417,780.1811612136812,928.8084178595128,691.173387378573,767.2597503636301,773.1417378676842
9228,749.7628533485107,749.5711835334477,816.2745098039217,438.56808359446893,737.3323138944882,641.5094339622642
9229,767.055496641923,819.7092266787349,757.1399939873735,772.6999097020166,1104.2302660270389,599.5737627279186
9230,849.2063492063492,762.0134135379936,748.4429065743943,822.431464044663,1279.2788293462518,772.0933385301045
9231,653.1115218730745,769.928536760891,755.0503344368624,817.4603174603176,756.2408223201176,778.8390889052167
9232,752.2724094532233,749.9827359988951,849.0598585475246,751.1865497546455,738.4529285227095,748.2014388489209
9233,751.2641464001927,803.2627133937273,765.5864679934703,754.9147201863141,759.3268450932686,815.037942420205
9234,440.3425309229305,948.6425730589658,709.6677753279271,453.939855348306,858.2995951417004,725.9290785629994
9235,801.4771153641303,773.0618005847364,768.9530685920578,803.6873446469126,758.9928057553957,772.9067005653498
9236,1083.4752981260647,762.589928057554,762.4869136469555,840.8891050947667,753.8055296675985,746.7998751170778
9237,779.0112835445551,774.5068738792588,813.1214488636363,777.7047024005261,778.0595222207394,739.9332897768303
9238,798.0267634384214,794.2540727068454,827.9558442480389,772.8589022401226,789.595318876924,798.2392492623229
9239,729.0871734663926,459.3275610030361,863.2785219986032,1292.655944174964,783.3935018050543,804.8492112338441
9240,885.8432224636471,764.1772858810987,795.3192978946842,851.3766706518443,765.3170177787571,772.7652743871853
9241,664.0316205533597,749.4802494802495,750.2027994960216,807.3137979876019,751.8544532574992,744.1136811534074
9242,757.3582196697774,877.4848207602098,705.8662280701753,733.3017693373314,751.2189133256165,827.4509803921568
9243,804.8315321042593,770.3896189332763,772.5614856951647,1088.5096700796362,604.3210260880394,751.64842692973
9244,745.8148932076198,742.2853544188649,806.5126706727677,763.6985153657964,758.9547656409906,751.746053918145
9245,764.5462197866383,647.3784119918832,1014.410480349345,752.6313078415551,783.3935018050543,833.3177228705766
9246,774.404507811833,864.2215430212095,765.6115602958885,758.320004127754,771.6476782177378,854.0007723853835
9247,761.5124018998654,846.6639797750338,786.281067610991,783.2046845887678,769.7841726618705,837.7846989020932
9248,657.0779712339137,335.77720943449845,774.714473705587,802.1683714626827,786.306849854084,832.0610687022902
9249,787.7697841726618,619.9575371549894,1100.2132196162047,774.4487460023565,785.1829513470044,868.7616540528684
9250,715.980024968789,469.9865107913669,885.2758102597124,783.2932210188528,783.1849653808111,803.4121752617293
9251,782.7699091394975,791.5896038158279,815.187470336972,620.5826170009551,1225.181598062954,791.15803365226
9252,968.9674628549934,703.5027133695116,776.269599812778,787.5472448776607,1081.6077953714982,667.8205298894953
9253,1044.776119402985,646.1538461538462,749.4802494802495,752.5503170664462,851.5822426734054,764.2067675565379
9254,825.9290451626488,762.9221869751821,428.9243633599392,451.3264982559984,817.4221041562897,762.3372895949757
9255,822.0345154008593,725.3758133273502,424.74558114622397,475.11829009626365,803.5294602729559,423.26093968390495
9256,861.4874708624708,780.5755395683453,780.5755395683453,812.6282197401413,854.3062450098935,769.7841726618705
9257,810.077519379845,817.4904942965779,715.8934484169798,455.8872900290573,1273.0142030510258,853.009665380076
9258,767.2802404207363,818.0496772262836,435.03697700334317,455.8277734846918,777.7777777777777,884.9414111194216
9259,452.262945089344,777.97513321492,685.7142857142857,1043.4782608695652,779.4117647058824,769.5034862323366
9260,787.4544249254227,763.0556025012675,775.623268698061,822.9002831078956,790.1129759028277,778.2166485632467
9261,777.4994608762006,786.3295725932636,686.1332163669404,933.6372402910494,785.3210107167437,783.2834461218115
9262,759.3465553593775,770.3311710481393,828.0843171523344,757.382118010822,752.1957772190265,852.0949015648663
9263,745.3200951494467,805.8027153486231,750.3063099857055,771.5838196820285,747.8213875565764,795.3218576970885
9264,828.1884335503638,761.4994382213748,741.0588542119447,748.6102532427425,863.2799181725196,748.0969098682609
9265,755.8540752403603,771.1057466639845,756.2853095290925,810.5475795397158,762.3706683484753,766.2104054956915
9266,736.199221898987,749.2201368422867,838.8512689688806,763.3005179569856,746.7480661833571,819.4896262560543
9267,760.4276978785913,809.1728704500392,749.7821294919772,757.6330031655264,809.7064773464637,733.2503375357261
9268,839.9402886050755,691.4983326306105,354.4041450777202,604.6511627906978,749.5172413793103,671.5445064629847
9269,743.1250217838347,821.6712207370209,765.5609907869947,741.0071942446043,757.0785237331124,849.788111327454
9270,804.3794502718016,743.3028841219336,764.2548870271643,907.8383913610129,678.5637187882277,737.4100719424462
9271,750.2715011385532,740.2654324234296,647.1686372121966,1005.6390977443609,698.6549260302595,326.797385620915
9272,751.3222026340351,822.965414906974,735.6750706252333,741.072369114084,787.7997064100472,778.3351755803078
9273,759.005345108064,766.1870503597121,758.6627995725843,798.9236336642851,738.6734964232094,748.091870931518
9274,735.9177855596811,823.5115776708227,766.0599571734475,768.4629392324813,764.0768446106766,835.6040926681864
9275,790.0432900432901,618.5567010309278,525.9543526560291,728.9335177567408,460.4238999704995,827.8034066713982
9276,792.275934667829,736.2773421378456,846.5822784810126,760.2971424685943,767.2316574371748,833.2518337408313
9277,785.0141581354825,850.0,792.3260351181443,772.3137815768904,769.3774143380323,870.07829343016
9278,774.8264815803523,621.9265258894995,1150.9494006576854,780.5755395683453,761.6707616707616,839.9999999999999
9279,778.5678849016042,619.8406951484432,1082.7453495830662,768.9349410539751,788.331702138248,826.6411378555799
9280,781.8334171275349,643.5424354243542,1082.174462705436,764.7776159344196,788.765212726724,834.8759333596789
9281,452.8295238318964,680.2395209580837,961.7002435244632,439.13502109704643,759.5679012345679,819.9233716475096
9282,691.4254505734572,890.3225806451612,762.7402261548602,786.6405233065857,833.8319282023389,764.7792466949364
9283,838.2674199623352,747.1627390414048,742.6461624201048,1127.4080560420316,610.3415169386916,434.30135681980477
9284,1141.3680781758958,783.3084947839046,753.4121929026387,815.482922415743,758.3454281567489,775.3050969131372
9285,757.813031933002,770.8052787503367,881.6326530612245,728.5342584562012,756.9442071816597,766.2181194956814
9286,685.9617137648131,289.49545078577336,1080.1868431296223,784.8429019568789,742.1983089930822,821.3505119061313
9287,767.0694015172801,815.785652047633,773.4381505970921,774.4829886591061,1021.0735586481115,669.1507130926377
9288,773.0518885984918,846.1297975246887,768.4885301471699,760.4426990360586,774.7233131024635,857.1742072345562
9289,756.2724014336918,847.4669100867185,783.6775650137972,756.5057031623522,859.5041322314049,721.7792698279479
9290,806.6398463267008,769.7841726618705,773.2093272222407,781.7163254176788,837.363347514675,765.0965774313793
9291,838.2298595713231,770.3227987155652,752.337405309493,770.2647099163352,849.237552820136,760.4415223250304
9292,1043.478260869565,763.7698898408813,738.0505113754958,813.1192347113084,763.5592364407635,781.3360767265125
9293,753.3452350590835,757.9936663602002,832.402601668747,432.6063475283248,737.9991651593153,890.829694323144
9294,766.5505226480836,810.7266435986159,777.5236055679937,786.9598930922409,754.9883279090768,823.8761708437308
9295,790.3810664680934,840.8568272765133,773.1694158805932,785.4721153058719,792.7136298563461,853.6212799578615
9296,765.8080415921137,785.0794505790466,853.816300129366,766.5847665847666,773.7048559448127,934.8441926345608
9297,751.1007154650524,1091.3907284768213,644.666155026861,751.283247783481,751.4001244555071,824.5173955720362
9298,757.7597263787944,809.3855309385532,761.8146797826236,756.6412685337726,791.8215613382899,773.0769230769231
9299,839.3617415127171,770.2915951972556,745.078945538012,755.4479418886198,878.4530386740332,750.6248264371008
9300,758.3405473796363,768.3303253664378,753.4411977783144,449.86141709899795,757.5516967583802,768.3769704810867
9301,764.4669879680496,757.7862879994577,1285.7872688259936,846.9841685202146,760.0833304873468,777.3136953176522
9302,801.7701418716648,772.5850476000268,794.9331904490808,874.7901387293451,781.4544774724246,760.4910562470245
9303,816.0071540353231,773.9034316434709,765.6334780249593,604.3775005883737,1250.648431973591,755.450137779483
9304,704.331450094162,759.1289782244555,748.0265235238395,577.5991963837267,841.8083924450902,746.6142184861875
9305,667.6625002745865,644.287109375,646.299166113202,562.6497116664202,511.60535725107565,552.3495465787304
9306,505.5420700143304,542.2976501305483,494.78207489257215,452.5486945710733,444.08296055307034,723.2843137254903
9307,809.6815286624203,808.5646743123662,799.4638589238422,859.475908706678,816.0899151804431,788.7583318394419
9308,856.6381490076546,816.0554619670858,786.5946088446583,787.6458068667404,650.3020177355095,1135.8024691358025
9309,754.9857549857551,844.7937131630648,775.4637324645968,780.5755395683453,764.5924744049993,833.9095463204685
9310,772.3297466973294,822.0828878458946,765.8992591119288,785.7601343010912,835.7333848780645,1229.8697202746307
9311,797.35603339402,843.18407960199,752.9722589167768,757.4488452794066,926.1155815654718,731.7073170731708
9312,831.6781257957726,771.8240160828888,776.230672795654,757.9181704725605,828.5348688419705,789.717430700047
9313,815.5562848703643,764.4360227386057,788.8110501619192,776.4561659267114,826.9230769230768,774.5550978201045
9314,1001.4644147222492,678.4848694688733,764.6949247260842,778.7972825631133,686.7543799850024,988.8945491594499
9315,784.0443600759316,866.3104611923509,757.850448108367,771.2783880315385,798.0759759661162,830.242714971003
9316,758.9928057553958,865.7869389327681,763.4408602150537,761.3427526091281,798.1666393845146,814.9236672381419
9317,455.0460019182267,853.3228470310655,786.2447160973381,725.3372681281619,468.3339919832891,845.9391711229946
9318,799.1178569112019,786.5647653098042,835.9671899987962,796.1258119432094,780.2485501242751,771.9829091090459
9319,803.3602584814217,790.8360023530948,767.9117373388276,844.6215139442231,776.762770031666,786.7736325753847
9320,774.0763173834041,776.8285371702639,795.425542357907,841.0001082368223,767.0694015172801,802.2490400438836
9321,660.7792207792207,772.6281805927676,796.6104459596124,842.4366441051473,770.0149925037482,771.3198437578582
9322,830.6371799255035,745.4087144400434,757.4488452794066,830.0278642845435,792.5422657607837,751.7985611510791
9323,638.969566864503,657.5237933738897,900.6930039600226,663.6734693877552,1088.082901554404,755.3956834532373
9324,997.5550122249389,793.381417055579,781.9905213270142,808.349146110057,761.9903461024957,767.8073338322334
9325,742.0589559735357,753.8646513225696,781.3953488372093,830.8921438082557,749.7628533485107,753.9966146323114
9326,760.4039167686658,509.70873786407765,387.7790834312574,785.5064797672574,779.2259608990557,823.2890704800817
9327,737.8238702604883,463.867220288525,449.99035493827154,727.0923861704138,453.7545945821379,507.3020753266718
9328,788.3992865164828,791.4558001971739,807.7628952282824,824.8435379660948,442.83410315205106,732.5886990801578
9329,850.554809527175,780.5787908169135,812.6013323701742,803.7192389276089,832.9338196977592,776.6242973616245
9330,1108.3123425692695,617.615077926785,760.0648796312106,766.102908582535,849.2296748347967,719.8573311622857
9331,907.563025210084,752.0769567118496,770.5963518879988,774.4550261020397,1001.9149751053236,709.1136079900125
9332,787.4667454921666,1132.6530612244896,661.1226611226612,767.9098470619801,774.8264815803523,1068.1018422686814
9333,762.071992976295,706.0164242466421,649.6342973758208,794.2445321383184,706.3433250583571,457.88072044291823
9334,791.7574796909055,773.1317321201578,777.9222944805737,880.2367858513146,787.3672293810143,773.5457527277596
9335,1382.1989528795812,780.9424471324508,764.9330848720989,1157.799819657349,634.9054345223846,785.2043369474562
9336,1278.3751493428913,843.3734939759036,781.7993795243018,769.8022286918984,820.5336631913766,780.0815998929837
9337,832.0510721885744,757.4850299401198,792.4342105263158,772.4292101341281,806.8181818181818,767.6719594709463
9338,366.09287429943953,423.7556473722825,431.35115024493086,470.98529115454363,888.2007822685789,786.1012330087407
9339,790.8737095550646,876.0140117994099,772.433476034584,783.7017485978226,813.4220422331501,636.8715083798883
9340,784.3369334714208,812.9046697894518,692.0309737211146,973.6747205192933,775.3698200153606,788.2019663389435
9341,761.5593834995467,771.3897691263014,776.9018724577269,870.7377615199418,770.0104740345305,776.1543348156073
9342,817.620028521629,770.7260426133495,785.3121418962684,815.7818392805339,859.0254093530705,761.4876313114198
9343,1204.1884816753927,658.3770481186451,799.5658465991316,798.1049562682216,811.3626348517244,469.87268551336945
9344,792.7532433494956,797.9842747164361,1159.1942820012996,389.6222121074192,781.6999459450606,807.1224288645801
9345,799.2424242424242,772.6364846870839,800.5198180636777,713.771127736215,914.538773202676,701.2700063128968
9346,822.722820763957,758.5360866898385,767.4402868935653,853.7747770516663,746.938854339681,420.73522893637596
9347,777.6266011813898,713.4192433677694,353.3367073964283,391.3297803197712,794.0129236449953,773.0800107037732
9348,725.0684469114505,432.24299065420564,391.2736957543475,356.67107001321,786.1060329067641,782.5295723384894
9349,640.6852808474465,764.6949247260842,779.2803426297509,702.0933977455717,965.5172413793102,768.378650553877
9350,385.7634902411022,533.3333333333334,452.71629778672036,725.2523538892187,490.85037674919266,770.0149925037482
9351,811.2806644774965,857.0068243136011,778.906275846098,785.9153538446343,795.269408185298,1379.5166858457997
9352,827.896512935883,882.2448229383654,1064.4589000591366,667.0162558993183,773.7226277372264,789.8550724637681
9353,440.42666194564924,788.9303971686984,807.308007916204,850.9508699890085,437.35684342452146,788.0640178776825
9354,862.9705607140287,784.7717720652919,787.3119556611243,789.9571341090018,648.6486486486485,1112.8608923884515
9355,784.5960652992883,845.3543307086616,438.67112326547146,788.7330897600475,629.8110566829952,547.8036175710595
9356,778.5291205933185,801.3921489275596,849.7507122507121,774.7957217830333,784.953373378024,802.9635233365129
9357,793.7483820864613,799.114671163575,810.5395232120452,874.3362831858408,570.4718866501796,800.7185324134423
9358,795.1226565135669,461.75218727831646,782.9268292682927,800.0,631.578947368421,344.61054287962236
9359,725.9269604077929,458.0294083593841,834.6244233614761,792.1912692905059,785.4238296746893,792.1921334767165
9360,795.6989247311827,802.1421427880116,780.7176869078592,846.6250957225686,797.6783799129391,819.4342336583027
9361,863.9235103295201,800.8819280772447,811.6099171413775,781.9101457899434,788.005997001499,860.0997770937267
9362,758.6702974875404,796.5827753405681,783.8133430550492,779.4239364343651,614.305750350631,340.6258654112434
9363,811.7357139535965,412.9222058782715,410.4736886704517,429.7114794352363,467.18817905258584,409.7118585696246
9364,423.08315772410435,423.6148466917698,476.52217965361103,414.9153651157086,444.66990361620407,438.33608209638993
9365,361.2842746660417,426.8162393162393,413.18619918983103,320.3700377222921,402.93647504588245,414.94139245869223
9366,429.36458975940775,306.0109289617486,739.4366197183098,721.0776545166402,427.31921110299487,423.01458670988654
9367,756.8848293386443,730.9070470034427,773.7465031202927,435.35916725590886,761.3568668833932,808.2304226482553
9368,885.6548856548854,703.1847133757962,440.4061028869604,742.6757307015425,835.4948805460751,770.1311806256307
9369,830.8908803373749,804.9336584439027,811.2440229392048,783.594286274638,700.8964955175223,1022.4215246636771
9370,789.5647631175108,789.5366615701656,860.7765082975753,806.2031842796459,796.4739687332585,782.7028090716781
9371,711.9741100323624,791.3669064748201,789.4219425874952,825.0388048117966,867.2994602642843,788.6607305106305
9372,804.8984684078337,851.7602711301702,778.712406788589,729.7135407490928,461.36865342163355,869.3277004880181
9373,763.759712988625,618.8852377704756,1151.216073316884,771.0019606857373,764.7878106489017,876.3156397564999
9374,787.4688033626692,788.9565730005894,735.8252834943302,948.024948024948,451.16578919093155,805.4117685001531
9375,905.2224371373306,765.661252900232,791.4452622198752,794.8139428421948,813.6321074553616,835.8688066992323
9376,786.1761723490201,724.4911897281792,945.1601030548397,774.7598816352846,801.6887934400625,657.1845831481364
9377,770.6093189964158,989.8331095338577,703.0930644501976,774.7877008291763,785.1444925081005,947.819871336669
9378,771.9539612764673,778.1688971540531,709.5990279465371,978.3956415555139,783.3935018050543,784.9851337958376
9379,637.1681415929205,779.421988280862,783.3620477479694,809.842635128531,847.2982727960984,764.6273043013625
9380,966.02658788774,730.7032590051457,764.7855836325451,773.748654467169,671.2205181080036,1038.3673469387754
9381,1063.5451505016722,659.2741935483871,776.2698199408762,764.1312403153001,680.4451510333863,1025.2707581227437
9382,766.1870503597121,821.1941231634886,788.3836707600398,764.952675035242,688.4848484848485,940.6494960806269
9383,777.8423140111851,816.3378523629555,773.1540903870837,766.4233576642335,632.9113924050632,1109.936575052854
9384,801.2924071082392,861.0888850234822,784.9293825348918,782.9849663721483,800.1656086116478,1323.5547886108714
9385,783.7273299956898,794.0952720091938,860.3058620499735,772.8131212723658,774.3420394275993,795.0709884811143
9386,773.5820895522388,779.6304268635956,793.0811026369572,866.2339044375864,780.2587541835258,791.5741699965469
9387,863.5837947711502,785.1325535409056,781.3267813267813,793.2692307692307,850.6793871061001,770.893371757925
9388,1214.2352109356586,625.8301631310851,769.7138288303295,781.3289727961944,1058.8235294117646,682.1382007822685
9389,775.9656936602811,635.2410353835195,1219.7814328292304,783.3227942889473,794.9729988605025,1129.0967226219025
9390,778.4316684271414,792.0648040998511,812.9496402877697,856.8072192656142,775.681376264707,789.0659547635815
9391,844.3862234594181,761.8324474816502,766.9785286396984,815.3846153846155,800.0,764.1255605381166
9392,868.6269420445695,789.7035468501853,769.5617101371337,794.4325481798714,848.604454468565,768.8722416189282
9393,814.0169300972158,885.1046866333888,797.8598268256821,800.3428146375383,802.5287026863484,1374.370537391958
9394,795.7568286511388,803.6357812124611,815.1133099265878,852.090364350162,790.163188349262,815.4601968297376
9395,838.4230594326091,774.3327579338734,797.4702066431463,796.2039568923918,831.4290736509053,773.3812949640287
9396,1071.4285714285713,639.6396396396397,767.6580551719493,776.6590848274017,1279.0158136968435,820.7171980482588
9397,740.8666100254886,891.653706583722,774.878195287993,763.019781994348,714.8936170212767,940.064660532206
9398,810.5279847788172,781.7511704353024,780.6366047745358,745.6553953926983,828.9799551118335,761.2045998718511
9399,763.3235417540915,828.4302717269256,793.7604656077776,809.3525179856115,844.3892383318357,775.3747323340472
9400,814.0759834136501,857.9717859994677,779.4964379818483,820.2348262475144,818.6223009737663,852.8301886792453
9401,828.1802750765423,807.5179054974285,784.1297619626336,861.31493181363,788.8169530578136,790.3649251772118
9402,629.2134831460675,764.022233451238,770.1501531662734,831.4794110401547,749.6995446620513,773.3812949640287
9403,752.1021488632824,768.0695333943276,801.5424332538153,847.9906814210833,761.9690728610981,782.6158885616915
9404,862.7364327382005,780.7311687249529,793.1287622962853,805.5401842387945,872.4364939854548,801.8699838174477
9405,812.3162469640803,807.8687590963741,860.7643356400181,806.7012741859368,819.9667221297836,796.7406066093256
9406,1198.443579766537,812.6321225128694,778.3895618513699,855.8511563206398,785.3225183468521,803.0912350404573
9407,920.0863930885529,730.7482250136537,802.158273381295,792.0298473419247,786.9517200454943,867.2669983987327
9408,697.3675864256263,862.2534826964181,862.3836658597827,870.0361010830326,866.0071266407059,894.8119094312713
9409,901.8844735764031,901.9791047311646,876.176237797907,1022.2970130416493,876.5652951699462,882.9470318971155
9410,937.7289377289377,976.6536964980545,906.1371841155235,903.6387273740304,905.3719422297925,900.2947882026633
9411,879.7210061586408,874.9349006770329,904.3588597465142,903.7728091193943,890.488028261154,900.8877039814843
9412,863.3353401565322,949.2617974053034,874.7356263218685,864.0096402749264,883.2107199159223,879.3905989094617
9413,862.6995776293322,872.6412976790817,874.65518004396,960.4429346050827,873.6462093862817,873.3116318805143
9414,877.743601994804,861.1277924573626,875.4930162213459,887.06710036354,869.8956759056828,941.3296443974286
9415,972.4040705211304,893.8985435043811,880.4253376338385,872.4152315118288,884.0430234271402,875.227046346751
9416,887.1343743127337,874.8679649493431,864.8262306798891,824.7422680412371,997.9550102249489,884.9722517588453
9417,837.1759480591583,841.1762890733482,845.3557312252965,834.308473686648,941.999177293295,808.6925543284646
9418,864.2658864130842,881.7030332181847,887.1618923675298,881.6195239992327,915.8814557169534,876.0401598372982
9419,828.2940577781258,935.6562668540703,898.0505914358289,862.3656234624043,875.8827683615818,893.3712535550208
9420,898.8397077782553,897.9662784634104,867.7053314121038,850.0198406642044,892.803327105057,808.4074373484235
9421,886.2804346562846,1205.645951774162,749.7541789577188,878.1716753644052,857.4686431014825,855.4360631966892
9422,854.2459001430005,831.3896690682623,983.6779107725789,809.6299598751672,817.5270108043218,832.9411764705881
9423,834.9614395886889,831.3539192399049,935.1821992905514,836.4869029275808,846.351066752129,850.4310541440497
9424,177.57333796215937,170.32258064516128,186.4268192968111,171.28139085640697,173.16341829085457,164.161349626906
9425,167.08860759493672,142.48021108179418,143.92324093816632,134.40860215053763,124.5449319793064,120.45003309066843
9426,120.76660540824363,115.97258829731155,112.43611584327088,162.47582205029016,137.61202659728247,153.2871273803916
9427,137.14285714285717,143.32498555191677,140.02779708130646,181.05849582172704,154.9053356282272,136.1573373676248
9428,138.44515441959533,170.94017094017093,164.89988221436985,154.61847389558233,131.13250802384226,168.70229007633586
9429,130.23610053313024,211.14369501466277,147.60147601476015,147.05882352941177,181.30110202630644,148.20794317081047
9430,187.49999999999997,148.40989399293287,133.61611876988334,144.81779460482727,154.89749430523918,132.45033112582783
9431,142.01183431952663,182.00836820083683,150.32137673647105,143.12977099236642,151.13350125944586,150.5841627001298
9432,191.55087195747458,154.0356098311868,184.00400734680247,157.33506944444446,136.47391831783258,141.7057169634489
9433,159.391020661799,146.77481653147933,151.426907396622,160.84613849531033,158.83859948761742,147.88732394366198
9434,154.95157763199,153.24583185526782,174.86017073888726,184.96538081107815,152.13625866050808,144.55761443121855
9435,152.04359673024524,167.1217913708356,151.01853270026038,168.8500727802038,155.3956834532374,154.00285190466488
9436,155.52377547372186,154.6291808046534,191.12754158964879,167.3448626653103,149.35988620199146,153.46975088967972
9437,158.65384615384613,158.7700031377471,166.27323694305105,159.4071932044099,162.92541636495292,151.78477965037163
9438,164.25992779783394,193.45238095238096,163.9344262295082,188.3408071748879,206.11049548836473,162.02090592334494
9439,186.33540372670805,174.5635910224439,163.4036144578313,155.57414266937508,170.35881435257411,191.49648476732506
9440,146.93534844668346,181.53526970954357,171.5415019762846,172.22222222222223,222.5036943213004,186.90654672663666
9441,194.68103598122718,194.62849029815428,200.56899004267424,180.29556650246306,203.36280620379767,172.28464419475654
9442,181.15412710007303,164.18966737438075,178.0903328050713,171.2517953817258,193.05019305019306,167.20604099244878
9443,179.75402081362347,209.05923344947735,186.5837405597512,218.87725421756835,211.25324434556916,270.57057057057057
9444,179.4090770636613,212.484700122399,169.01408450704227,172.5707940033315,178.25189263592566,179.90654205607476
9445,192.23923104307582,209.64360587002093,177.4178873623874,163.24018219869507,193.94471259324268,190.43947571318427
9446,407.4074074074074,490.7063197026022,408.01117838844897,503.06561945781607,507.55009473502895,401.1970447956607
9447,406.5833026848106,497.1521137064325,400.4073000704942,511.2976113621691,403.9462866538778,499.4143328718987
9448,412.76448144294136,485.29136218849544,417.68579492003755,513.6186770428016,406.17307328157545,401.2345679012346
9449,403.8461538461538,494.60255152109914,413.7931034482758,413.8936118532912,508.51871947911013,407.71716403725526
9450,293.8775510204082,427.03670546105644,445.9491946470069,481.1197698919696,496.0930055269678,346.6270683071702
9451,538.1801895946853,370.3109971144598,519.4490691690631,444.9954012876395,439.2678241874129,440.08246714199805
9452,442.0313790255987,451.063829787234,451.063829787234,309.06364545151615,483.29912297070354,471.14186851211076
9453,453.2152483634964,455.3191489361703,453.4442090113142,472.4698479286838,493.833927103316,453.6074228123501
9454,458.60765904398295,457.6271186440678,550.8550855085508,382.02247191011236,537.1014492753624,459.915611814346
9455,460.77970878346645,459.57446808510645,459.57446808510633,506.34307777164923,390.8045977011495,577.5169857936999
9456,459.1476604303442,463.70069974554707,460.61862244897964,455.69620253164555,546.321722792311,398.9272544418371
9457,530.754183873071,467.4858003941115,459.1442723975194,461.78962916893414,466.6822357153978,463.8297872340425
9458,464.24284663336823,524.1125724791401,386.36363636363643,593.4895423808774,468.3544303797469,467.5652906486942
9459,465.53301814854353,459.07037292288845,453.64461532363555,476.2196616817847,548.7087701355152,394.25981873111783
9460,534.4062153163152,469.186580101295,567.6695105523125,622.345005740528,473.4541806978577,582.5261249224602
9461,256.01851851851853,260.5956471935853,477.87227908317715,457.80969479353683,465.0170648464164,459.0286523929471
9462,473.34754797441366,548.6262538159616,400.0,524.1125724791401,462.29179518815545,459.12742164120334
9463,460.76167364671807,454.22742816713185,462.76637571754344,546.486870120653,398.79356568364614,547.584187408492
9464,562.2369212266988,468.4981966080884,469.6695772589145,469.02008988591405,470.33898305084745,461.96531791907523
9465,468.54730378046446,460.2032838154808,568.421052631579,413.19942611190817,430.7205067300079,554.1805010564443
9466,455.69620253164555,456.5062811092676,456.3703239943653,458.16310496543053,325.25542514565564,408.9653054958551
9467,564.1025641025641,466.94966646452394,465.25679758308155,461.96513470681464,466.97922560827743,463.15507407265625
9468,316.7686034658512,555.4903112155021,419.58800144560894,517.0748241674435,477.59558564552106,459.198691741619
9469,468.3544303797469,458.6150379020693,477.43319950159207,472.4524622135544,482.99431771390925,472.91790160047424
9470,479.3260654112983,471.3242961418144,463.51931330472104,586.9565217391304,421.27659574468083,412.0455380095483
9471,464.7887323943662,328.0836236933798,457.2649572649573,448.5451257603156,461.654513452351,451.4707000076005
9472,490.8256880733945,431.3725490196078,534.1040462427745,462.66829865361075,464.5252939783758,460.5453620750361
9473,464.6206308610401,253.66862757773612,461.00116414435394,446.8422722945097,495.13538858281566,323.846908734053
9474,466.1016949152542,466.1016949152542,465.0170648464164,467.19139650872813,462.76098473044567,567.3971780246172
9475,593.9010457860973,416.8579862249918,287.2713117944726,371.6814159292036,650.4093983624065,430.6930693069307
9476,457.6886703234348,463.8297872340426,524.6319365798415,377.3364485981309,610.7142857142857,458.29675153643547
9477,329.99375390381016,449.2902694918741,462.4352331606217,529.1328844303972,333.859759949463,382.73381294964025
9478,414.63414634146335,510.1925254813137,461.1201740076129,476.5957446808511,467.79048765803736,470.33898305084745
